,Demand,Lost Load,Boiler production,Curtailment,NG consumption
2017-01-01 00:22:00,7.377,6.850710382079198e-07,7.377048180491843,4.886556288141719e-05,13.855172752783115
2017-01-01 00:23:00,20.292,6.850687053233739e-07,20.29204819200358,4.8877072284625456e-05,38.1114270002321
2017-01-01 00:24:00,20.292,6.850687053233739e-07,20.29204819200358,4.8877072284625456e-05,38.1114270002321
2017-01-01 00:25:00,20.292,6.850687053233739e-07,20.29204819200358,4.8877072284625456e-05,38.1114270002321
2017-01-01 00:26:00,19.942,6.850687341893796e-07,19.94204819185978,4.88769285134083e-05,37.45407593693144
2017-01-01 00:27:00,34.92,6.850679101470845e-07,34.92004819598046,4.8881048371640645e-05,65.5849451505906
2017-01-01 00:28:00,29.958,6.850681158722417e-07,29.958048194948592,4.88800167097736e-05,56.265585220773396
2017-01-01 00:29:00,44.152,6.850676217449258e-07,44.15204819743068,4.888249829804181e-05,82.92398805016654
2017-01-01 00:30:00,42.938,6.850676543556404e-07,42.93804819726648,4.888233413424814e-05,80.64391893408924
2017-01-01 00:31:00,46.386,6.85067565108981e-07,46.386048197715965,4.88827835241068e-05,87.1197659787318
2017-01-01 00:32:00,24.238,6.850684237280876e-07,24.23804819340841,4.8878476835767515e-05,45.52259070206672
2017-01-01 00:33:00,10.474,6.850700338308862e-07,10.474048185422077,4.887049211177441e-05,19.671790596916228
2017-01-01 00:34:00,10.474,6.850700338308862e-07,10.474048185422077,4.887049211177441e-05,19.671790596916228
2017-01-01 00:35:00,5.86,6.850718770026751e-07,5.860048176401475,4.8861473350925166e-05,11.006025423336853
2017-01-01 00:36:00,13.898,6.850693981339525e-07,13.898048188562273,4.887363167149772e-05,26.10256214514738
2017-01-01 00:37:00,5.86,6.850718770026751e-07,5.860048176401475,4.8861473350925166e-05,11.006025423336853
2017-01-01 00:38:00,12.027,6.850697074468645e-07,12.027048187032333,4.887210204174153e-05,22.58855117390191
2017-01-01 00:39:00,25.844,6.85068327500358e-07,25.844048193889336,4.887895766358952e-05,48.53889300933313
2017-01-01 00:40:00,19.984,6.850687306856967e-07,19.98404819187723,4.8876945957232465e-05,37.53295806452788
2017-01-01 00:41:00,25.704,6.850683355429622e-07,25.70404819384912,4.88789174539761e-05,48.27595258404536
2017-01-01 00:42:00,11.887,6.850697338468609e-07,11.887048186901932,4.88719716660313e-05,22.325610748444767
2017-01-01 00:43:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:44:00,20.959,6.850686523106758e-07,20.959048192267772,4.887733642533476e-05,39.36415031227513
2017-01-01 00:45:00,20.959,6.850686523106758e-07,20.959048192267772,4.887733642533476e-05,39.36415031227513
2017-01-01 00:46:00,28.051,6.850682084386445e-07,28.051048194485006,4.8879553215641636e-05,52.68396099933326
2017-01-01 00:47:00,20.264,6.850687076052857e-07,20.264048191992206,4.8877060915941684e-05,38.05883891516829
2017-01-01 00:48:00,7.092,6.850711704958636e-07,7.0920481798451505,4.886491632127843e-05,13.319901171672207
2017-01-01 00:49:00,17.388,6.850689706855477e-07,17.388048190683033,4.887575200385186e-05,32.65729132049251
2017-01-01 00:50:00,17.388,6.850689706855477e-07,17.388048190683033,4.887575200385186e-05,32.65729132049251
2017-01-01 00:51:00,17.388,6.850689706855477e-07,17.388048190683033,4.887575200385186e-05,32.65729132049251
2017-01-01 00:52:00,17.388,6.850689706855477e-07,17.388048190683033,4.887575200385186e-05,32.65729132049251
2017-01-01 00:53:00,10.297,6.850700764260157e-07,10.297048185212232,4.8870282308044466e-05,19.339358773218073
2017-01-01 00:54:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:55:00,5.207,6.850723726519526e-07,5.20704817399564,4.885906801277429e-05,9.779596149792726
2017-01-01 00:56:00,14.543,6.850693069138905e-07,14.543048189014208,4.887408351450517e-05,27.313966247866812
2017-01-01 00:57:00,14.543,6.850693069138905e-07,14.543048189014208,4.887408351450517e-05,27.313966247866812
2017-01-01 00:58:00,14.543,6.850693069138905e-07,14.543048189014208,4.887408351450517e-05,27.313966247866812
2017-01-01 00:59:00,33.407,6.850679681884206e-07,33.407048195689114,4.888075708464612e-05,62.74331041185694
2017-01-01 01:00:00,30.131,6.850681078924399e-07,30.131048194988576,4.888005668490791e-05,56.59050446057503
2017-01-01 01:01:00,30.131,6.850681078924399e-07,30.131048194988576,4.888005668490791e-05,56.59050446057503
2017-01-01 01:02:00,24.878,6.85068384309807e-07,24.87804819360536,4.887867374492316e-05,46.72460407483539
2017-01-01 01:03:00,35.13,6.85067902378288e-07,35.13004819601948,4.888108738043684e-05,65.97935578848222
2017-01-01 01:04:00,25.85,6.850683271570737e-07,25.850048193891055,4.8878959379550224e-05,48.5501618847026
2017-01-01 01:05:00,25.85,6.850683271570737e-07,25.850048193891055,4.8878959379550224e-05,48.5501618847026
2017-01-01 01:06:00,25.85,6.850683271570737e-07,25.850048193891055,4.8878959379550224e-05,48.5501618847026
2017-01-01 01:07:00,44.009,6.850676255162753e-07,44.009048197411694,4.888247931944534e-05,82.65541318723554
2017-01-01 01:08:00,33.757,6.850679544285513e-07,33.757048195758166,4.888082612097833e-05,63.40066147501721
2017-01-01 01:09:00,20.219,6.850687112824939e-07,20.219048191973894,4.887704260525538e-05,37.9743223498871
2017-01-01 01:10:00,12.713,6.850695852372454e-07,12.713048187636351,4.887270593734172e-05,23.87695925857627
2017-01-01 01:11:00,22.848,6.850685147683737e-07,22.848048192953826,4.88780223406593e-05,42.91196790803438
2017-01-01 01:12:00,5.43,6.850721914681942e-07,5.4300481748741225,4.885994631464996e-05,10.19842268588784
2017-01-01 01:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:14:00,11.494,6.850698108749105e-07,11.494048186521614,4.887159142441533e-05,21.587499411241854
2017-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:16:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:17:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:18:00,40.244,6.850677318786079e-07,40.24404819687636,4.88819440960242e-05,75.58419389391548
2017-01-01 01:19:00,40.439,6.850677260116114e-07,40.43904819690589,4.888197361196944e-05,75.95043234337368
2017-01-01 01:20:00,48.697,6.850675106837514e-07,48.69704819799026,4.888305777228652e-05,91.46016114114315
2017-01-01 01:21:00,48.697,6.850675106837514e-07,48.69704819799026,4.888305777228652e-05,91.46016114114315
2017-01-01 01:22:00,21.44,6.850686156053087e-07,21.440048192450767,4.887751938298379e-05,40.26753848781227
2017-01-01 01:23:00,20.139,6.850687178499378e-07,20.13904819194117,4.8877009888315115e-05,37.8240706782758
2017-01-01 01:24:00,12.575,6.850696089187512e-07,12.57504818751926,4.887258886832058e-05,23.61777512493287
2017-01-01 01:25:00,14.81,6.850692710438475e-07,14.810048189192019,4.887426128874495e-05,27.81543120199838
2017-01-01 01:26:00,14.81,6.850692710438475e-07,14.810048189192019,4.887426128874495e-05,27.81543120199838
2017-01-01 01:27:00,21.54,6.850686081263398e-07,21.540048192488058,4.887755666871385e-05,40.455353077319614
2017-01-01 01:28:00,33.163,6.850679779045583e-07,33.16304819564037,4.88807083556253e-05,62.28504281353837
2017-01-01 01:29:00,26.205,6.850683070473944e-07,26.205048193991605,4.887905991424191e-05,49.21690367739389
2017-01-01 01:30:00,26.205,6.850683070473944e-07,26.205048193991605,4.887905991424191e-05,49.21690367739389
2017-01-01 01:31:00,36.11,6.850678669952263e-07,36.11004819619718,4.888126504454249e-05,67.81993876530157
2017-01-01 01:32:00,26.205,6.850683070473944e-07,26.205048193991605,4.887905991424191e-05,49.21690367739389
2017-01-01 01:33:00,35.907,6.850678742092456e-07,35.90704819616095,4.8881228828179246e-05,67.4386751486758
2017-01-01 01:34:00,60.662,6.850672810250269e-07,60.66204819914921,4.888421648985286e-05,113.93217676949367
2017-01-01 01:35:00,47.097,6.850675479362879e-07,47.0970481978025,4.888287004689573e-05,88.45512770979359
2017-01-01 01:36:00,43.894,6.850676285624967e-07,43.894048197396344,4.8882463971722245e-05,82.4394264093538
2017-01-01 01:37:00,29.692,6.85068128271272e-07,29.692048194886475,4.8879954601233067e-05,55.7659984127535
2017-01-01 01:38:00,29.692,6.85068128271272e-07,29.692048194886475,4.8879954601233067e-05,55.7659984127535
2017-01-01 01:39:00,43.253,6.850676457629396e-07,43.253048197309745,4.888237739208989e-05,81.23553489089801
2017-01-01 01:40:00,43.253,6.850676457629396e-07,43.253048197309745,4.888237739208989e-05,81.23553489089801
2017-01-01 01:41:00,31.557,6.85068044525388e-07,31.55704819530621,4.8880374254878234e-05,59.2687405065476
2017-01-01 01:42:00,32.425,6.850680079293909e-07,32.42504819548974,4.888055774898703e-05,60.89897114320812
2017-01-01 01:43:00,14.429,6.850693225545276e-07,14.429048188936695,4.887400601738534e-05,27.099857615762705
2017-01-01 01:44:00,14.429,6.850693225545276e-07,14.429048188936695,4.887400601738534e-05,27.099857615762705
2017-01-01 01:45:00,14.429,6.850693225545276e-07,14.429048188936695,4.887400601738534e-05,27.099857615762705
2017-01-01 01:46:00,14.429,6.850693225545276e-07,14.429048188936695,4.887400601738534e-05,27.099857615762705
2017-01-01 01:47:00,34.196,6.850679374580022e-07,34.19604819584335,4.888091129373606e-05,64.22516752280698
2017-01-01 01:48:00,34.196,6.850679374580022e-07,34.19604819584335,4.888091129373606e-05,64.22516752280698
2017-01-01 01:49:00,19.767,6.850687489075747e-07,19.767048191786472,4.887685522092511e-05,37.12540040527847
2017-01-01 01:50:00,29.484,6.850681380780164e-07,29.484048194837346,4.8879905481413743e-05,55.37534406663163
2017-01-01 01:51:00,29.484,6.850681380780164e-07,29.484048194837346,4.8879905481413743e-05,55.37534406663163
2017-01-01 01:52:00,31.789,6.850680346036476e-07,31.789048195355964,4.888042399642245e-05,59.7044703541356
2017-01-01 01:53:00,16.968,6.850690147072363e-07,16.96804819046426,4.8875533273928795e-05,31.868470044444926
2017-01-01 01:54:00,16.968,6.850690147072363e-07,16.96804819046426,4.8875533273928795e-05,31.868470044444926
2017-01-01 01:55:00,11.329,6.850698445763238e-07,11.329048186355287,4.887142513076981e-05,21.27760533835791
2017-01-01 01:56:00,8.691,6.850705326529232e-07,8.691048182968904,4.886803943549012e-05,16.323056462641617
2017-01-01 01:57:00,11.231,6.850698649960738e-07,11.23104818625453,4.88713243953498e-05,21.09354704052011
2017-01-01 01:58:00,17.743,6.850689347359291e-07,17.74304819086175,4.887593068403362e-05,33.32403311333061
2017-01-01 01:59:00,17.743,6.850689347359291e-07,17.74304819086175,4.887593068403362e-05,33.32403311333061
2017-01-01 02:00:00,17.743,6.850689347359291e-07,17.74304819086175,4.887593068403362e-05,33.32403311333061
2017-01-01 02:01:00,17.743,6.850689347359291e-07,17.74304819086175,4.887593068403362e-05,33.32403311333061
2017-01-01 02:02:00,18.003,6.850689090993439e-07,18.00304819098923,4.8876058137636846e-05,33.81235104610703
2017-01-01 02:03:00,38.125,6.850677984548607e-07,38.1250481965416,4.888160939486852e-05,71.6044027431102
2017-01-01 02:04:00,32.123,6.85068020500876e-07,32.12304819542669,4.888049471674094e-05,60.33177108298904
2017-01-01 02:05:00,25.611,6.850683409204142e-07,25.61104819382223,4.887889057059169e-05,48.10128501581817
2017-01-01 02:06:00,22.582,6.850685331116625e-07,22.58204819286227,4.887793080143865e-05,42.412381099959184
2017-01-01 02:07:00,22.582,6.850685331116625e-07,22.58204819286227,4.887793080143865e-05,42.412381099959184
2017-01-01 02:08:00,33.462,6.850679660124217e-07,33.46204819570004,4.888076800568797e-05,62.84660843606799
2017-01-01 02:09:00,27.163,6.850682546752263e-07,27.16304819425359,4.8879321845163304e-05,51.01616744469534
2017-01-01 02:10:00,11.091,6.850698947071159e-07,11.091048186107956,4.887117785123962e-05,20.830606615032597
2017-01-01 02:11:00,25.116,6.850683700220055e-07,25.11604819367677,4.887874514025725e-05,47.1716027978303
2017-01-01 02:12:00,14.026,6.850693794898923e-07,14.026048188654613,4.8873723992315377e-05,26.342964819800564
2017-01-01 02:13:00,34.078,6.850679419885236e-07,34.078048195820614,4.888088855636852e-05,64.00354630722825
2017-01-01 02:14:00,44.069,6.850676239316623e-07,44.069048197419676,4.888248729884026e-05,82.76810194091291
2017-01-01 02:15:00,29.547,6.850681350972806e-07,29.547048194852284,4.887992041702205e-05,55.49366725800518
2017-01-01 02:16:00,52.092,6.850674374501436e-07,52.092048198359585,4.888342702713544e-05,97.83646645323337
2017-01-01 02:17:00,41.64,6.85067690777905e-07,41.64004819708316,4.888215084974945e-05,78.20608556284868
2017-01-01 02:18:00,5.069,6.850724917617637e-07,5.069048173418741,4.885849123326125e-05,9.520412015285743
2017-01-01 02:19:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:20:00,12.973,6.850695417670411e-07,12.97304818785135,4.88729208925065e-05,24.36527719151707
2017-01-01 02:21:00,12.973,6.850695417670411e-07,12.97304818785135,4.88729208925065e-05,24.36527719151707
2017-01-01 02:22:00,12.973,6.850695417670411e-07,12.97304818785135,4.88729208925065e-05,24.36527719151707
2017-01-01 02:23:00,12.973,6.850695417670411e-07,12.97304818785135,4.88729208925065e-05,24.36527719151707
2017-01-01 02:24:00,12.973,6.850695417670411e-07,12.97304818785135,4.88729208925065e-05,24.36527719151707
2017-01-01 02:25:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:26:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:27:00,9.876,6.850701831381697e-07,9.876048184686818,4.886975700202356e-05,18.548659350700206
2017-01-01 02:28:00,25.99,6.850683191794332e-07,25.990048193930935,4.8878999255208555e-05,48.81310230998973
2017-01-01 02:29:00,35.621,6.850678844740048e-07,35.62104819610939,4.888117727119834e-05,66.90152542278827
2017-01-01 02:30:00,57.531,6.850673340603739e-07,57.531048198881386,4.888394872182289e-05,108.05170197370855
2017-01-01 02:31:00,63.317,6.850672392020631e-07,63.317048199360514,4.8884427755524484e-05,118.91865411945103
2017-01-01 02:32:00,46.949,6.850675514786078e-07,46.94904819778465,4.888285220516764e-05,88.17716211739284
2017-01-01 02:33:00,17.139,6.850689965828614e-07,17.13904819055432,4.8875623317456984e-05,32.18963299255187
2017-01-01 02:34:00,18.752,6.850688382996923e-07,18.752048191341444,4.887641028261669e-05,35.21908232165397
2017-01-01 02:35:00,17.954,6.850689138873713e-07,17.95404819096542,4.88760343344552e-05,33.72032189723803
2017-01-01 02:36:00,25.431,6.850683514085252e-07,25.431048193769804,4.8878838153854076e-05,47.763218754732556
2017-01-01 02:37:00,25.431,6.850683514085252e-07,25.431048193769804,4.8878838153854076e-05,47.763218754732556
2017-01-01 02:38:00,15.914,6.850691330507094e-07,15.914048189876562,4.887494569594253e-05,29.888904270671926
2017-01-01 02:39:00,8.437,6.850706190779324e-07,8.437048182544803,4.886761542266527e-05,15.846007404674333
2017-01-01 02:40:00,8.437,6.850706190779324e-07,8.437048182544803,4.886761542266527e-05,15.846007404674333
2017-01-01 02:41:00,8.437,6.850706190779324e-07,8.437048182544803,4.886761542266527e-05,15.846007404674333
2017-01-01 02:42:00,8.437,6.850706190779324e-07,8.437048182544803,4.886761542266527e-05,15.846007404674333
2017-01-01 02:43:00,15.872,6.850691380205165e-07,15.87204818985189,4.88749210276751e-05,29.810022143061918
2017-01-01 02:44:00,7.435,6.850710124349054e-07,7.435048180617905,4.886568891748766e-05,13.964105214893516
2017-01-01 02:45:00,7.435,6.850710124349054e-07,7.435048180617905,4.886568891748766e-05,13.964105214893516
2017-01-01 02:46:00,15.799,6.850691467080712e-07,15.79904818980877,4.8874877917270965e-05,29.6729174926917
2017-01-01 02:47:00,20.37,6.850686989912408e-07,20.370048192035128,4.8877103825617496e-05,38.25792238005245
2017-01-01 02:48:00,20.37,6.850686989912408e-07,20.370048192035128,4.8877103825617496e-05,38.25792238005245
2017-01-01 02:49:00,8.364,6.850706448026605e-07,8.364048182418621,4.886748926580253e-05,15.708902754148111
2017-01-01 02:50:00,18.586,6.850688536162612e-07,18.586048191265228,4.8876334084013706e-05,34.9073101030449
2017-01-01 02:51:00,8.364,6.850706448026605e-07,8.364048182418621,4.886748926580253e-05,15.708902754148111
2017-01-01 02:52:00,8.364,6.850706448026605e-07,8.364048182418621,4.886748926580253e-05,15.708902754148111
2017-01-01 02:53:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:54:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:55:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:56:00,27.745,6.85068224132174e-07,27.745048194406447,4.887947466869491e-05,52.10924835550756
2017-01-01 02:57:00,22.434,6.850685434547479e-07,22.43404819281066,4.887787920182518e-05,42.134415507495035
2017-01-01 02:58:00,12.68,6.850695908609343e-07,12.680048187608545,4.887267813558083e-05,23.814980444009734
2017-01-01 02:59:00,28.137,6.850682040720655e-07,28.137048194506857,4.887957506127805e-05,52.84548154629039
2017-01-01 03:00:00,33.444,6.850679667239991e-07,33.44404819569647,4.888076443165801e-05,62.81280180996256
2017-01-01 03:01:00,26.956,6.850682657652686e-07,26.95604819419811,4.887926637664464e-05,50.627391244455914
2017-01-01 03:02:00,26.956,6.850682657652686e-07,26.95604819419811,4.887926637664464e-05,50.627391244455914
2017-01-01 03:03:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:04:00,16.167,6.850691035446318e-07,16.167048190023035,4.887509213702401e-05,30.36407518222341
2017-01-01 03:05:00,8.419,6.850706253830992e-07,8.419048182513874,4.886758449984541e-05,15.812200778517528
2017-01-01 03:06:00,8.419,6.850706253830992e-07,8.419048182513874,4.886758449984541e-05,15.812200778517528
2017-01-01 03:07:00,8.419,6.850706253830992e-07,8.419048182513874,4.886758449984541e-05,15.812200778517528
2017-01-01 03:08:00,8.419,6.850706253830992e-07,8.419048182513874,4.886758449984541e-05,15.812200778517528
2017-01-01 03:09:00,33.728,6.850679555608234e-07,33.72804819575249,4.888082044374187e-05,63.34619524406973
2017-01-01 03:10:00,33.086,6.850679809921188e-07,33.086048195624876,4.8880692858688235e-05,62.14042557964254
2017-01-01 03:11:00,20.119,6.850687194978753e-07,20.11904819193296,4.887700168154652e-05,37.78650776037292
2017-01-01 03:12:00,20.119,6.850687194978753e-07,20.11904819193296,4.887700168154652e-05,37.78650776037292
2017-01-01 03:13:00,5.988,6.850717912796e-07,5.988048176818412,4.88618902032556e-05,11.246428098599676
2017-01-01 03:14:00,5.988,6.850717912796e-07,5.988048176818412,4.88618902032556e-05,11.246428098599676
2017-01-01 03:15:00,15.072,6.850692368412179e-07,15.072048189361606,4.8874430843781624e-05,28.307505426642635
2017-01-01 03:16:00,28.874,6.850681674182034e-07,28.874048194690385,4.887975855183413e-05,54.22967507078803
2017-01-01 03:17:00,58.425,6.850673184777587e-07,58.425048198960056,4.888402737890374e-05,109.73076440342582
2017-01-01 03:18:00,62.868,6.850672460867711e-07,62.86804819932573,4.888439297445757e-05,118.07536661281219
2017-01-01 03:19:00,33.995,6.850679451888425e-07,33.99504819580455,4.888087249810269e-05,63.84766019796511
2017-01-01 03:20:00,14.916,6.850692570901899e-07,14.916048189261204,4.887433046008027e-05,28.014514666931866
2017-01-01 03:21:00,23.687,6.850684588890043e-07,23.6870481932328,4.887830126065751e-05,44.48773231393734
2017-01-01 03:22:00,23.687,6.850684588890043e-07,23.6870481932328,4.887830126065751e-05,44.48773231393734
2017-01-01 03:23:00,8.771,6.85070506378806e-07,8.77104818309789,4.8868168395443945e-05,16.473308134433715
2017-01-01 03:24:00,8.771,6.85070506378806e-07,8.77104818309789,4.8868168395443945e-05,16.473308134433715
2017-01-01 03:25:00,21.413,6.850686176334375e-07,21.413048192440655,4.887750927196066e-05,40.2168285486452
2017-01-01 03:26:00,48.198,6.850675221013156e-07,48.19804819793271,4.888300022543035e-05,90.52296633974288
2017-01-01 03:27:00,33.57,6.850679617545171e-07,33.57004819572142,4.888078937881346e-05,63.049448192700424
2017-01-01 03:28:00,24.8,6.85068389035268e-07,24.80004819358175,4.887865013714077e-05,46.57810869502995
2017-01-01 03:29:00,24.8,6.85068389035268e-07,24.80004819358175,4.887865013714077e-05,46.57810869502995
2017-01-01 03:30:00,12.642,6.850695973671234e-07,12.642048187576375,4.887264597286389e-05,23.743610899963137
2017-01-01 03:31:00,12.642,6.850695973671234e-07,12.642048187576375,4.887264597286389e-05,23.743610899963137
2017-01-01 03:32:00,26.606,6.850682847967772e-07,26.606048194102904,4.887917118878704e-05,49.970040181246524
2017-01-01 03:33:00,13.964,6.850693884857888e-07,13.96404818861006,4.8873679446614915e-05,26.226519774265753
2017-01-01 03:34:00,13.964,6.850693884857888e-07,13.96404818861006,4.8873679446614915e-05,26.226519774265753
2017-01-01 03:35:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:36:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:37:00,13.422,6.850694700085234e-07,13.422048188206418,4.887327588676271e-05,25.20856469875745
2017-01-01 03:38:00,13.422,6.850694700085234e-07,13.422048188206418,4.887327588676271e-05,25.20856469875745
2017-01-01 03:39:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:40:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:41:00,26.166,6.850683092374659e-07,26.166048193980657,4.887904896477835e-05,49.14365598749278
2017-01-01 03:42:00,37.98,6.850678032088937e-07,37.98004819651769,4.8881585499316316e-05,71.3320715883812
2017-01-01 03:43:00,37.98,6.850678032088937e-07,37.98004819651769,4.8881585499316316e-05,71.3320715883812
2017-01-01 03:44:00,43.804,6.850676309548293e-07,43.80404819738431,4.888245194223373e-05,82.27039327883763
2017-01-01 03:45:00,32.249,6.850680152352567e-07,32.2490481954531,4.8880521113403574e-05,60.56841746572965
2017-01-01 03:46:00,32.941,6.850679868345369e-07,32.94104819559557,4.888066355590581e-05,61.8680944249034
2017-01-01 03:47:00,18.33,6.850688776483898e-07,18.330048191145664,4.887621454230384e-05,34.42650475386083
2017-01-01 03:48:00,19.645,6.850687592840717e-07,19.645048191734794,4.887680355381008e-05,36.8962666060679
2017-01-01 03:49:00,30.588,6.850680871246538e-07,30.58804819509266,4.888016074744428e-05,57.448817134499016
2017-01-01 03:50:00,22.757,6.850685210085312e-07,22.757048192922678,4.887799119757119e-05,42.741056631587924
2017-01-01 03:51:00,16.592,6.850690555752645e-07,16.592048190261238,4.887533029318547e-05,31.16228718777935
2017-01-01 03:52:00,16.592,6.850690555752645e-07,16.592048190261238,4.887533029318547e-05,31.16228718777935
2017-01-01 03:53:00,10.944,6.850699266112894e-07,10.944048185950605,4.88710205299725e-05,20.554519168264225
2017-01-01 03:54:00,23.684,6.850684590836772e-07,23.684048193231828,4.887830028721396e-05,44.482097876252396
2017-01-01 03:55:00,16.399,6.850690771178758e-07,16.39904819015425,4.887522332808203e-05,30.799805029964407
2017-01-01 03:56:00,5.456,6.850721711983094e-07,5.456048174972474,4.8860044644882805e-05,10.247254479326259
2017-01-01 03:57:00,17.547,6.850689544459132e-07,17.547048190763757,4.88758327108485e-05,32.95591651784944
2017-01-01 03:58:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:59:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:01:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:02:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:03:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:04:00,9.806,6.850702016683255e-07,9.806048184595625,4.8869665826956066e-05,18.417189137922815
2017-01-01 04:05:00,20.199,6.850687129207221e-07,20.19904819196573,4.887703444111935e-05,37.93675943198431
2017-01-01 04:06:00,20.199,6.850687129207221e-07,20.19904819196573,4.887703444111935e-05,37.93675943198431
2017-01-01 04:07:00,12.53,6.850696167354302e-07,12.530048187480617,4.8872550234335677e-05,23.533258559613508
2017-01-01 04:08:00,12.53,6.850696167354302e-07,12.530048187480617,4.8872550234335677e-05,23.533258559613508
2017-01-01 04:09:00,12.53,6.850696167354302e-07,12.530048187480617,4.8872550234335677e-05,23.533258559613508
2017-01-01 04:10:00,12.53,6.850696167354302e-07,12.530048187480617,4.8872550234335677e-05,23.533258559613508
2017-01-01 04:11:00,12.53,6.850696167354302e-07,12.530048187480617,4.8872550234335677e-05,23.533258559613508
2017-01-01 04:12:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:14:00,9.475,6.850702925918488e-07,9.475048184148353,4.886921864510896e-05,17.795522846045284
2017-01-01 04:15:00,9.475,6.850702925918488e-07,9.475048184148353,4.886921864510896e-05,17.795522846045284
2017-01-01 04:16:00,33.688,6.850679571248853e-07,33.68804819574465,4.888081260645549e-05,63.27106940828008
2017-01-01 04:17:00,33.688,6.850679571248853e-07,33.68804819574465,4.888081260645549e-05,63.27106940828008
2017-01-01 04:18:00,21.743,6.850685930998915e-07,21.743048192563,4.887763159189262e-05,40.8366166940181
2017-01-01 04:19:00,9.475,6.850702925918488e-07,9.475048184148353,4.886921864510896e-05,17.795522846045284
2017-01-01 04:20:00,11.2,6.850698715195626e-07,11.200048186222345,4.8871292216645656e-05,21.0353245177341
2017-01-01 04:21:00,11.2,6.850698715195626e-07,11.200048186222345,4.8871292216645656e-05,21.0353245177341
