,0
245,55112.30500000005
246,55712.306000000055
247,58117.306000000055
248,56957.312000000056
249,55097.30700000005
250,54362.308000000055
251,52202.31100000005
252,52207.312000000056
253,54122.31000000005
254,53827.30700000005
255,54897.31100000005
256,55277.31200000005
257,55117.31500000005
258,55257.317000000054
259,54637.32200000006
260,54942.319000000054
261,54737.32000000005
262,53047.31800000006
263,53902.31600000005
264,54067.321000000054
265,51772.32000000005
266,51662.32400000005
267,50612.32800000005
268,50837.32200000006
269,52232.32700000006
270,53142.331000000064
271,54057.33200000005
272,57042.33800000006
273,55347.33400000006
274,54462.33500000006
275,54232.33200000006
276,56247.32100000006
277,58002.32200000006
278,57972.32400000005
279,57647.325000000055
280,56457.32800000005
281,54777.33000000005
282,53422.32300000005
283,54422.32000000005
284,55027.32000000005
285,56097.323000000055
286,52597.32000000005
287,51892.31600000005
288,51427.31400000006
289,50632.31800000005
290,48697.32200000005
291,47837.317000000054
292,47322.31900000005
293,47642.317000000054
294,47167.32000000005
295,46602.317000000054
296,48092.31800000004
297,47212.310000000056
298,46752.30700000005
299,46262.30800000005
300,46127.302000000054
301,47377.300000000054
302,47887.29900000006
303,45867.29900000005
304,44817.29900000004
305,45297.29800000005
306,45542.29700000005
307,46557.29900000005
308,47607.306000000055
309,47722.30400000005
310,46537.30400000005
311,44467.306000000055
312,43912.310000000056
313,44702.30600000005
314,45427.30600000005
315,44502.30600000005
316,42287.305000000044
317,42192.31000000005
318,40597.31300000004
319,41012.30800000005
320,41672.30600000004
321,42342.305000000044
322,42102.29900000004
323,40802.29700000005
324,40727.30200000005
325,39892.29900000004
326,41157.296000000046
327,39912.29700000005
328,39472.29100000004
329,39717.29100000004
330,39717.28900000005
331,40082.29000000004
332,40682.29100000004
333,40142.288000000044
334,39417.29100000004
335,40707.290000000045
336,41082.28900000005
337,42462.28900000005
338,43202.28600000005
339,42757.286000000044
340,41682.28400000004
341,40512.28200000005
342,39682.28000000004
343,40267.27900000004
344,40422.27500000004
345,39592.27100000004
346,37447.27500000004
347,37432.27500000004
348,37417.27200000004
349,38082.26600000004
350,39422.26300000004
351,40077.25900000004
352,39942.26400000004
353,40242.26400000004
354,40812.26000000004
355,40267.258000000045
356,41242.25600000004
357,40022.25400000004
358,39437.25400000004
359,39687.25100000004
360,39582.25100000004
361,39837.246000000036
362,40577.24200000004
363,39627.244000000035
364,38722.244000000035
365,40187.244000000035
366,40892.244000000035
367,42052.24400000004
368,42542.248000000036
369,41882.248000000036
370,40212.25200000004
371,39517.24500000004
372,38742.24500000004
373,39207.248000000036
374,39142.24500000004
375,38492.23600000003
376,37057.23300000004
377,36697.23400000003
378,36602.240000000034
379,37212.24700000004
380,38927.254000000044
381,39677.25200000004
382,40492.254000000044
383,40662.258000000045
384,40427.26500000004
385,39757.26300000004
386,40712.263000000035
387,39252.26100000004
388,38902.26100000004
389,38892.269000000044
390,39867.27200000004
391,39902.27200000004
392,39987.27400000005
393,40532.279000000046
394,39797.28200000004
395,41425.28900000004
396,43035.28900000004
397,44360.298000000046
398,48460.30300000005
399,47790.31000000005
400,47005.32100000005
401,49215.32400000005
402,44795.334000000046
403,44600.343000000044
404,46840.35000000005
405,47300.35200000005
406,48910.357000000055
407,48237.35600000006
408,48297.35900000006
409,47462.365000000056
410,49947.37300000006
411,50767.38300000006
412,52507.38700000006
413,52417.394000000066
414,51142.40100000006
415,51282.407000000065
416,55117.40700000006
417,51737.41600000006
418,51799.424000000065
419,49186.42500000007
420,50783.422000000064
421,52463.42600000007
422,51688.427000000076
423,49098.438000000075
424,47327.43900000008
425,47899.44500000007
426,47774.45200000007
427,51078.45400000008
428,54843.45600000007
429,58073.45900000008
430,55458.47500000008
431,54507.33281449824
432,52785.332814498244
433,53382.338814498245
434,50810.491000000075
435,49250.495000000075
436,47749.49900000008
437,51004.49900000008
438,50240.60054565937
439,49524.614545659366
440,51691.61354565937
441,52928.61554565937
442,54503.61754565936
443,59428.62154565937
444,59185.622545659375
445,59285.618545659374
446,55111.53700000009
447,56301.5350000001
448,55195.54100000009
449,53653.55000000009
450,53214.56400000009
451,55767.5630000001
452,59575.5660000001
453,59218.50548266881
454,59367.586000000105
455,62864.6000000001
456,64306.597000000096
457,63339.611000000106
458,65394.6200000001
459,66381.6210000001
460,68593.6290000001
461,68360.62700000011
462,68827.6280000001
463,69891.62400000011
464,71321.6310000001
465,74273.6300000001
466,68216.63800000011
467,68250.6340000001
468,71710.6330000001
469,69110.6320000001
470,66892.63800000011
471,68207.6410000001
472,68371.6440000001
473,66277.6500000001
474,68051.6490000001
475,73353.6490000001
476,73298.6480000001
477,72272.65600000009
478,69256.65900000012
479,70064.65600000012
480,77200.6560000001
481,78324.65800000011
482,84742.66100000011
483,64738.66100000011
484,66245.66700000012
485,70373.66700000012
486,70448.67200000011
487,72600.67200000011
488,73476.6760000001
489,71828.67600000011
490,74011.6730000001
491,72155.68100000006
492,72587.67900000006
493,73774.6810000001
494,75835.67700000005
495,74642.6820000001
496,68857.6920000001
497,70316.69200000011
498,76532.68000000011
499,76047.6790000001
500,76031.67500000006
501,72064.6680000001
502,71919.66900000008
503,73494.2135480751
504,70248.20954807512
505,69855.20554807512
506,67414.2105480751
507,67951.20154807511
508,66111.18854807512
509,69125.19154807505
510,69517.32165288634
511,70880.32965288634
512,71973.32065288634
513,68550.31565288633
514,69758.30765288635
515,75438.29765288634
516,78336.29665288633
517,76151.30265288634
518,73701.29765288634
519,72508.29565288634
520,71127.28965288633
521,69378.74010481132
522,71440.74110481133
523,76598.6080000001
524,77950.60700000005
525,75425.60900000008
526,72192.03463123046
527,74020.02863123034
528,75883.03663123037
529,79056.02863123032
530,81333.0176312303
531,83872.89086614217
532,79452.52102883942
533,74674.5210288394
534,75784.51702883944
535,76254.51502883945
536,81063.51302883941
537,79763.51102883936
538,73212.61612163298
539,72881.86783769378
540,69696.87383769377
541,70637.76974490027
542,70040.76574490027
543,76656.83371606091
544,80095.82571606089
545,79518.8197160609
546,82158.8197160609
547,80897.8207160609
548,82249.8167160609
549,83883.33844192028
550,82433.34744192027
551,82295.33144192027
552,82894.32244192026
553,84278.06672585946
554,82221.05572585948
555,81682.03972585947
556,80860.03472585947
557,80944.49800000008
558,79362.49600000007
559,79630.49800000005
560,82477.49599999998
561,82190.481
562,84103.47300000001
563,78737.46400000004
564,79287.45100000006
565,78393.44500000008
566,81059.43500000007
567,80249.43700000008
568,78460.42800000007
569,78058.42200000008
570,80014.41300000007
571,80470.41000000006
572,80486.40500000007
573,83737.39800000004
574,82171.40100000007
575,84824.39800000007
576,86013.39400000006
577,87612.38100000005
578,87381.38000000003
579,87745.37800000003
580,85185.37800000001
581,85638.34675176718
582,86897.35275176719
583,86604.35575176719
584,87423.3577517672
585,87160.3637517672
586,86476.35675176716
587,86773.38399999999
588,88724.38599999998
589,91999.38299999996
590,93641.37799999995
591,93973.38299999996
592,94099.38699999997
593,92384.38399999999
594,93843.38799999999
595,93408.38399999999
596,96923.38299999999
597,96096.38499999998
598,94745.38999999998
599,94399.394
600,95332.40400000001
601,95809.402
602,96361.77468249138
603,96796.77468249135
604,97124.77468249133
605,96849.40099999998
606,97756.39799999994
607,99694.39899999995
608,97369.21338932411
609,95433.2143893241
610,94352.21738932413
611,95659.2193893241
612,95176.2223893241
613,96347.2193893241
614,98968.21338932411
615,98192.36190477399
616,95001.2163893241
617,95053.4049999999
618,96151.4059999999
619,96772.41399999987
620,99412.34673766562
621,99156.20086388262
622,101238.2038638826
623,99735.20386388263
624,97749.42999999985
625,101254.42599999989
626,102579.42399999988
627,104258.41799999989
628,105173.15935752873
629,107091.40899999987
630,108492.96809261007
631,108433.95809261006
632,106853.52530412652
633,107882.05939369212
634,109864.0553936921
635,111789.3469477318
636,111869.34394773183
637,113134.34094773185
638,112888.34394773185
639,109295.35482399937
640,107411.3498239994
641,106600.80585816623
642,106390.00286568156
643,108958.9928656815
644,107962.99286568152
645,107518.98986568152
646,106487.88203202568
647,105751.88403202569
648,105768.87803202566
649,105727.88203202566
650,108620.56072038367
651,108589.55472038368
652,111596.55472038366
653,110627.55072038368
654,111115.5487203837
655,113448.5427203837
656,113100.5427203837
657,112125.94281563985
658,113382.94381563985
659,113128.98441342029
660,114003.97941342028
661,113630.98441342029
662,110406.98441342032
663,111263.7136833737
664,109397.71268337373
665,109877.71068337372
666,109730.23616634402
667,109701.24116634401
668,110278.24016634403
669,109095.24516634403
670,108113.24016634401
671,108953.16015781552
672,109679.15815781553
673,110811.27999147137
674,110821.27799147133
675,112163.4565679271
676,112142.79962128538
677,112404.79462128539
678,109122.79762128541
679,108942.8006212854
680,108688.42707404778
681,107681.65798713629
682,109551.66598713631
683,108069.6659871363
684,108294.34750612047
685,107643.836824628
686,111654.830824628
687,108717.33550612046
688,111005.88348329722
689,110946.88048329722
690,113938.31399822632
691,111381.31799822637
692,109019.36149210569
693,109317.3564921057
694,108661.35649210574
695,110016.75810840851
696,112854.00449195206
697,114306.99749195206
698,115191.00549195205
699,119028.76305702834
700,116771.7670570284
701,116383.8444404979
702,114412.83944049792
703,112351.48603375556
704,112967.96694737155
705,114516.75600785497
706,109285.76100785496
707,109227.76600785495
708,108276.44053901562
709,109289.83784459901
710,108626.83784459902
711,109119.82984459902
712,110479.28440457089
713,108595.91648359054
714,110067.91248359052
715,107267.55242784372
716,108488.55442784373
717,107935.87501591982
718,106844.86801591986
719,103312.86701591985
720,102260.87001591983
721,102813.32603874308
722,102089.3300387431
723,100464.6930960581
724,96984.33000000002
725,98973.328
726,99951.32099999998
727,103521.04533708967
728,100124.04833708968
729,101961.47413635354
730,100009.47413635354
731,98531.53728049391
732,98366.53328049392
733,99194.5312804939
734,97758.79454140626
735,97300.7925414062
736,94326.2341830258
737,93676.04705398969
738,96408.30599999992
739,94583.31199999993
740,96353.30399999996
741,96857.92827484167
742,97014.9302748417
743,95664.93227484169
744,96819.92527484169
745,95371.9242748417
746,96373.92227484172
747,95583.19800865914
748,95368.19600865916
749,95140.26940353062
750,93381.99466971321
751,92739.99166971323
752,92643.90565890798
753,90548.90265890799
754,92998.90327484175
755,92451.0912107166
756,96892.09080226702
757,98292.09180226701
758,95767.17390627146
759,94812.16890627146
760,92817.97897039662
761,91683.46556771881
762,92278.5391088028
763,92829.53451725238
764,91899.53151725238
765,91651.70489883542
766,90518.69989883542
767,91086.6988988354
768,94377.69489883538
769,96592.6848988354
770,97367.68389883538
771,97103.68589883542
772,98403.68589883542
773,98044.68689883541
774,94538.69089883543
775,93719.53305406902
776,94227.52905406906
777,91551.33207790069
778,91636.33007790068
779,90225.07815523366
780,89535.07415523365
781,90290.07015523365
782,86797.22400000002
783,86553.52794568613
784,90321.52594568614
785,90296.02337788921
786,90199.02537788922
787,92234.24321216525
788,89141.33631663279
789,89559.33866369732
790,88877.33566369729
791,86339.02646071585
792,85901.3819961861
793,86126.3849961861
794,87629.1624495545
795,87084.72680298422
796,84730.516362029
797,84203.27180598953
798,88341.26980598952
799,89918.17534156857
800,91133.17234156857
801,90402.81853270503
802,93054.71520776239
803,91661.7102077624
804,88719.7112077624
805,89327.80142814196
806,90509.79642814197
807,88032.79642814198
808,85345.13978147444
809,83475.14378147444
810,83077.52172651172
811,84688.52768337376
812,83945.6261477947
813,84431.86428356003
814,85158.16723838466
815,85177.16392322435
816,87002.83456324936
817,89848.8406386209
818,84913.8406386209
819,84982.11176216518
820,84429.75339966649
821,83002.17338895903
822,81392.17638895902
823,82887.17138895902
824,82730.28362931756
825,83184.20100000003
826,82077.65033498018
827,80052.65233498019
828,82219.04432671836
829,83452.65133498018
830,84247.64933498019
831,82517.52560575861
832,82644.20700000001
833,83729.20800000003
834,83102.27581991979
835,82492.37370098237
836,84693.70796759505
837,84108.70796759505
838,84405.70796759507
839,82495.70896759506
840,81300.70496759505
841,81373.59819206694
842,78659.59719206693
843,80086.66987142299
844,79196.28249130757
845,78618.20767138782
846,77608.58537132354
847,79848.58537132354
848,81353.57937132353
849,81083.58037132355
850,79233.58237132353
851,77361.13263304772
852,77506.48398979126
853,76166.13063304771
854,75481.12863304773
855,77446.13063304774
856,76056.75872559096
857,74976.52917163233
858,74626.52817163231
859,76576.52917163233
860,77681.52817163231
861,76886.52717163232
862,76375.90107908908
863,75984.981222508
864,75814.980222508
865,76549.97922250799
866,77867.977222508
867,77484.49211712249
868,77109.72367108116
869,78074.55321579066
870,73681.55621579065
871,77091.55721579066
872,74756.55621579067
873,75002.7842286968
874,77102.37677004897
875,77212.37277004897
876,77697.37277004897
877,80252.5745534165
878,78217.64165489265
879,77909.62585055734
880,77524.62685055734
881,75018.48639121429
882,77513.48539121429
883,76441.29545270259
884,76481.2984527026
885,75906.2984527026
886,76390.79859464227
887,76425.80259464227
888,78500.6585891551
889,78464.16144721542
890,79962.24634461103
891,80156.04124181521
892,81231.96844231285
893,78816.77065894533
894,76904.66021896127
895,75277.66121896128
896,76367.24230678813
897,73326.98764752681
898,75383.21762080093
899,73753.6491964395
900,75430.76582679263
901,78065.76882679263
902,75108.77182679262
903,73684.4493982271
904,76043.6593614777
905,77875.66236147769
906,77856.5294091561
907,80581.81430911734
908,78051.81430911733
909,76960.5103249142
910,77442.08868684414
911,75077.09468684415
912,74915.09626189122
913,73264.09826189122
914,74148.36567917847
915,73908.36867917847
916,73513.37267917847
917,74143.73200606066
918,77108.73800606065
919,77385.46310609943
920,77605.46710609943
921,77934.55334440534
922,79627.84022242567
923,82662.84222242566
924,80997.84322242565
925,78633.76898411976
926,78031.13518978197
927,76309.14418978198
928,77628.50410609943
929,76948.94894251626
930,77538.95394251624
931,78491.07565598958
932,78070.86570241499
933,77464.2598452338
934,81472.15413176046
935,85817.99700620527
936,84598.00200620528
937,88495.62748097633
938,84684.53503994246
939,83769.53403994247
940,83529.5500104628
941,81181.5530104628
942,82851.5560104628
943,81923.14027486196
944,80299.8091228007
945,78514.81312280068
946,76202.75565908804
947,79254.91678464318
948,80973.94796525316
949,82955.94896525315
950,84225.94996525308
951,84797.29411731435
952,86889.86006748838
953,91017.23720192011
954,87770.23623139982
955,81526.22005078988
956,85411.22105078989
957,80546.22905078989
958,83540.36808460583
959,83670.37308460583
960,84400.38008460583
961,84447.12668900768
962,82718.82272997173
963,81508.21779863202
964,82098.22579863202
965,85131.49019423018
966,85508.71414131987
967,87420.84594797801
968,86758.28299780401
969,89153.00394056
970,90573.62387189972
971,87613.63187189972
972,91203.64087189971
973,87481.6448718997
974,87726.65087189972
975,86404.89337192614
976,83795.56361817832
977,86180.1672810526
978,89405.45233829656
979,91545.258040964
980,90095.27604096397
981,92685.28004096393
982,94255.63218347455
983,94790.57984783937
984,91869.44794072724
985,95556.58708012714
986,94305.59684783944
987,92942.6108918547
988,98624.61089185467
989,97243.73100391067
990,92706.41134096617
991,95467.28918489479
992,92652.29818489485
993,95154.30418489473
994,95642.3141848948
995,95186.32918489478
996,96833.33518489468
997,99127.09746633634
998,97579.1074663363
999,96584.42742537231
1000,95789.50276100768
1001,100577.1703522678
1002,106677.17135226748
1003,109816.38528781367
1004,106078.4841800029
1005,105360.68005707381
1006,105178.24002237394
1007,100678.9418770707
1008,99618.94387707075
1009,100666.53543348571
1010,101930.94487707065
1011,103890.9418770707
1012,102482.94787707068
1013,105624.94387707069
1014,110919.75983467244
1015,108866.76183467245
1016,110959.7668346724
1017,110134.77083467241
1018,102342.78683467266
1019,109899.45915097612
1020,105371.43737367108
1021,107209.88698167902
1022,103471.89798167918
1023,98606.91298167939
1024,97129.38179873361
1025,101304.37879873365
1026,101029.7612851976
1027,101556.76928519759
1028,99730.87086013523
1029,102813.87186013517
1030,100981.83051210381
1031,97171.80753214231
1032,102841.80953214219
1033,105803.8115321421
1034,106068.87886013507
1035,109313.88286013498
1036,111213.87986013497
1037,117206.36471385279
1038,120566.36571385272
1039,113231.69334018143
1040,120101.6863401813
1041,115658.69134018157
1042,111985.6983401816
1043,108712.69734018175
1044,109569.24705880879
1045,110181.23505880873
1046,109822.23405880878
1047,106582.23305880878
1048,110007.22105880872
1049,115452.72820509067
1050,113368.73020509077
1051,112512.72520509078
1052,113125.72720509075
1053,117792.72120509068
1054,112598.80299999964
1055,117925.4623035783
1056,112814.46430357834
1057,113246.23354325678
1058,109951.23554325693
1059,112396.23454325688
1060,109247.17624758443
1061,108477.17924758441
1062,109462.2194307
1063,110908.30207218003
1064,114351.3010721799
1065,113859.31674908126
1066,111512.3247490813
1067,111075.74806508998
1068,113142.2749375378
1069,108972.27293753787
1070,110338.54977394201
1071,109588.55177394203
1072,108545.83982993614
1073,112565.828829936
1074,109420.838829936
1075,108321.83582993611
1076,110161.78458769497
1077,109376.97880653146
1078,108491.97480653146
1079,109899.97280653144
1080,107298.80509825893
1081,108998.40916748352
1082,106748.41316748357
1083,108154.50182971344
1084,109300.49982971352
1085,110188.4387314543
1086,112695.01683300907
1087,114803.8621824065
1088,112330.86618240652
1089,111586.2800808517
1090,112453.27908085172
1091,112328.43473145414
1092,113259.44273145408
1093,114013.51103918068
1094,115132.49185717701
1095,117355.47685717695
1096,115461.48985717705
1097,119667.49154074083
1098,121737.67438237088
1099,120773.00799467022
1100,121677.00499467026
1101,122369.17147387513
1102,118103.19565587888
1103,122809.12856276636
1104,122184.07625503969
1105,122784.11279989318
1106,124197.1247998932
1107,123204.12279989317
1108,122086.9692625675
1109,120914.83906965557
1110,121798.83006965555
1111,121488.83806965554
1112,123102.7266835632
1113,124319.71768356318
1114,127171.30129136537
1115,130451.30529136534
1116,129213.31029136533
1117,128810.51767537258
1118,130058.70399999927
1119,130103.72673018012
1120,132056.72173018014
1121,129514.82253827059
1122,128089.83153827055
1123,127537.75173018007
1124,129828.38959967888
1125,125880.12514399058
1126,124809.12914399052
1127,125963.11441380972
1128,125438.13341380972
1129,127490.12841380967
1130,131472.74433413934
1131,132227.7453341393
1132,133502.73933413927
1133,131711.73833413929
1134,130341.74333413925
1135,130951.37392032876
1136,132638.3819203288
1137,133532.3759203288
1138,132239.37492032882
1139,135027.37292032878
1140,134662.37492032882
1141,138012.3799203288
1142,137212.38592032884
1143,138059.89192401367
1144,138813.8939240137
1145,142356.88992401373
1146,138996.4079203289
1147,140162.4029203289
1148,139824.4059203289
1149,139536.40192032894
1150,141491.39792032895
1151,156791.99966215182
1152,157450.0016621518
1153,154263.85001996215
1154,154324.8530199621
1155,154754.85701996207
1156,156473.86001996204
1157,159607.88902319776
1158,161595.89202319775
1159,158861.85100323477
1160,161244.85200323473
1161,160735.8600032347
1162,161710.85700323473
1163,161778.85400323474
1164,161151.86100323472
1165,160292.8660032347
1166,160879.86800323462
1167,158482.87600323462
1168,157140.83899999878
1169,159086.83599999876
1170,158343.8299999988
1171,160057.8319999988
1172,158161.8389999988
1173,159649.8339999988
1174,160534.82699999886
1175,162597.82999999885
1176,162096.82799999887
1177,162585.83399999884
1178,162203.84299999883
1179,162634.8479999989
1180,163763.8569999989
1181,162682.86699999883
1182,166879.86399999878
1183,167433.85499999882
1184,166602.75834326353
1185,166863.75334326352
1186,168130.7543432635
1187,169950.75734326348
1188,168603.7633432635
1189,171132.76134326347
1190,173249.7573432635
1191,173884.76234326346
1192,171210.61808693546
1193,168267.62008693547
1194,167704.62508693544
1195,168504.61908693545
1196,168576.62608693546
1197,167281.62808693538
1198,167301.78934326337
1199,168125.78734326342
1200,168261.79834326342
1201,165281.9109999986
1202,162650.91899999866
1203,164986.91499999864
1204,165301.91799999867
1205,168690.92399999866
1206,168197.5103189083
1207,167967.5003189083
1208,168204.5003189083
1209,167160.90899999868
1210,166749.91099999865
1211,166409.90599999862
1212,167787.90499999863
1213,166137.91199999864
1214,165998.9029999986
1215,165230.89599999867
1216,167299.90699999873
1217,171185.0142222939
1218,170111.01822229376
1219,171452.01122229378
1220,172027.01022229384
1221,170223.70607608324
1222,169836.71007608328
1223,168771.09738741917
1224,166716.2703113347
1225,165196.2773113347
1226,166336.2713113347
1227,167442.60528256508
1228,166335.60928256495
1229,166450.65785920148
1230,168911.66085920145
1231,171029.600282565
1232,168817.61928256488
1233,170071.61028256488
1234,169470.6092825649
1235,171989.60828256496
1236,171960.60528256497
1237,171666.61728256493
1238,170576.23797122916
1239,172923.23197122922
1240,170823.21797122931
1241,169190.890999999
1242,171364.88899999904
1243,171029.89799999906
1244,171784.89299999905
1245,172837.8819999991
1246,172691.88999999914
1247,175547.88599999913
1248,173183.89099999907
1249,171578.891999999
1250,174020.88699999911
1251,170991.8939999989
1252,169908.89799999882
1253,170769.36703399796
1254,167931.8969999988
1255,164948.3393304878
1256,165836.34033048782
1257,164085.3453304878
1258,164537.3463304878
1259,165417.34033048782
1260,164544.34833048776
1261,162799.3523304877
1262,161345.91499999858
1263,159885.92299999864
1264,161232.92599999858
1265,161625.93999999858
1266,162185.93499999854
1267,164455.9419999986
1268,164218.94299999857
1269,164951.27444059757
1270,162005.27244059753
1271,162808.94099999862
1272,163075.94699999868
1273,164149.9519999987
1274,165405.9629999987
1275,164643.9529999988
1276,166148.94599999877
1277,164471.9439999986
1278,165833.59731348717
1279,164571.59531348728
1280,166784.59731348723
1281,165462.60131348725
1282,163639.60831348717
1283,162782.60831348714
1284,159709.61331348703
1285,159599.609313487
1286,160991.59631348704
1287,160840.14156249323
1288,159526.1445624932
1289,159152.48924900457
1290,159947.4802490046
1291,161741.4046499092
1292,162117.40164990915
1293,163465.39864990918
1294,163824.39864990916
1295,165020.3946499092
1296,166160.4016499092
1297,165611.40464990918
1298,166502.99358437027
1299,162093.44933536413
1300,159511.4433353642
1301,161991.50493445955
1302,159567.50693445955
1303,161257.50293445963
1304,159796.50593445962
1305,158729.49793445968
1306,157478.49693445966
1307,153488.90699999855
1308,156093.90399999855
1309,157585.89799999847
1310,163457.88499999844
1311,162110.8809999985
1312,160756.87599999845
1313,160826.8749999985
1314,161618.87199999858
1315,163887.87099999865
1316,162941.87499999866
1317,162499.8679999986
1318,161375.86199999863
1319,163114.85299999866
1320,160297.84899999868
1321,159005.8549999987
1322,159413.84299999868
1323,157567.8399999987
1324,159395.8379999987
1325,153407.84199999872
1326,154988.83799999874
1327,155631.8389999987
1328,154105.8359999987
1329,148670.85299999872
1330,150397.8429999987
1331,152357.82899999872
1332,150305.82399999874
1333,148614.82899999878
1334,146827.82799999876
1335,148402.82699999877
1336,146168.83099999875
1337,146309.82899999883
1338,144158.83199999883
1339,144929.82399999883
1340,147377.81299999883
1341,142157.82699999894
1342,140605.83199999895
1343,143903.82699999886
1344,142963.82699999888
1345,144908.82499999885
1346,146378.81799999886
1347,146116.82199999882
1348,142599.8319999989
1349,141437.8419999989
1350,140830.83999999886
1351,142405.82799999887
1352,141397.8149999989
1353,139903.8259999989
1354,143509.81199999887
1355,139576.81499999887
1356,138010.81499999884
1357,137511.81299999892
1358,137592.80199999886
1359,133324.80799999897
1360,135145.80699999892
1361,135444.8089999989
1362,134597.81299999892
1363,134254.80499999895
1364,132456.80699999892
