,Demand,Lost Load,Curtailment,Electric resistance consumption,RES production,BESS outflow,BESS inflow,Genset production,Diesel consumption
2017-01-01 19:38:00,152.195,0.0,0.0,945.216,0.0,0.0,0.0,1097.411,6.195861562782295
2017-01-01 19:39:00,147.989,0.0,0.0,1017.429,0.0,0.0,0.0,1165.4180000000001,6.579821589882566
2017-01-01 19:40:00,150.941,0.0,0.0,1005.662,0.0,0.0,0.0,1156.6029999999998,6.530053071364046
2017-01-01 19:41:00,152.178,0.0,0.0,1034.1970000000001,0.0,0.0,0.0,1186.375,6.698142502258356
2017-01-01 19:42:00,153.912,0.0,0.0,1132.951,0.0,0.0,0.0,1286.863,7.265486675700091
2017-01-01 19:43:00,156.122,0.0,0.0,1147.6090000000002,0.0,0.0,0.0,1303.7310000000002,7.360721544715449
2017-01-01 19:44:00,156.518,0.0,0.0,1158.3049999999998,0.0,0.0,0.0,1314.8229999999999,7.423345754290875
2017-01-01 19:45:00,155.742,0.0,0.0,1231.8834591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:46:00,153.984,0.0,0.0,1233.6414591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:47:00,149.051,0.0,0.0,1238.5744591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:48:00,150.092,0.0,0.0,1237.5334591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:49:00,149.706,0.0,0.0,1237.9194591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:50:00,149.322,0.0,0.0,1238.3034591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:51:00,145.801,0.0,0.0,1241.8244591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:52:00,145.998,0.0,0.0,1241.6274591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:53:00,144.351,0.0,0.0,1243.2744591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:54:00,148.142,0.0,0.0,1239.4834591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:55:00,148.401,0.0,0.0,1239.2244591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:56:00,151.574,0.0,0.0,1236.0514591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:57:00,153.016,0.0,0.0,1234.6094591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:58:00,155.09,0.0,0.0,1232.5354591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 19:59:00,154.868,0.0,0.0,1232.7574591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:00:00,152.534,0.0,0.0,1221.9679999999998,0.0,0.0,0.0,1374.502,7.760286811201445
2017-01-01 20:01:00,158.004,0.0,0.0,1209.783,0.0,0.0,0.0,1367.7870000000003,7.722374661246614
2017-01-01 20:02:00,156.867,0.0,0.0,1208.609,0.0,0.0,0.0,1365.4759999999999,7.709327009936765
2017-01-01 20:03:00,156.334,0.0,0.0,1229.559,0.0,0.0,0.0,1385.893,7.824599141824752
2017-01-01 20:04:00,154.703,0.0,0.0,1232.9224591666673,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:05:00,154.191,0.0,0.0,1233.4344591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:06:00,152.603,0.0,0.0,1192.295,0.0,0.0,0.0,1344.8980000000001,7.593145889792232
2017-01-01 20:07:00,154.878,0.0,0.0,1193.786,0.0,0.0,0.0,1348.6640000000002,7.614408310749775
2017-01-01 20:08:00,149.984,0.0,0.0,1237.6414591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:09:00,146.744,0.0,0.0,1240.8814591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:10:00,151.299,0.0,0.0,1236.3264591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:11:00,148.938,0.0,0.0,1238.6874591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:12:00,147.502,0.0,0.0,1240.1234591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:13:00,149.244,0.0,0.0,1238.3814591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:14:00,150.821,0.0,0.0,1236.8044591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:15:00,148.624,0.0,0.0,1239.0014591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:16:00,146.141,0.0,0.0,1241.4844591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:17:00,141.422,0.0,0.0,1246.2034591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:18:00,144.919,0.0,0.0,1242.7064591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:19:00,147.01,0.0,0.0,1240.6154591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:20:00,145.999,0.0,0.0,1241.6264591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:21:00,143.651,0.0,0.0,1243.9744591666674,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:22:00,145.155,0.0,0.0,1242.4704591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:23:00,145.128,0.0,0.0,1242.4974591666676,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:24:00,160.827,0.0,0.0,1226.7984591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:25:00,161.058,0.0,0.0,1226.5674591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:26:00,162.154,0.0,0.0,1187.122,0.0,0.0,0.0,1349.276,7.61786359530262
2017-01-01 20:27:00,163.874,0.0,0.0,1223.7514591666675,0.0,0.0,0.0,1387.6254591666675,7.8343804153492975
2017-01-01 20:28:00,163.615,0.0,0.0,1194.0230000000001,0.0,0.0,0.0,1357.6380000000001,7.665074525745259
2017-01-01 20:29:00,163.218,0.0,0.0,1145.097,0.0,0.0,0.0,1308.315,7.386602303523036
2017-01-01 20:30:00,162.469,0.0,0.0,1057.246,0.0,0.0,0.0,1219.7150000000001,6.886376467931347
2017-01-01 20:31:00,163.863,0.0,0.0,1058.052,0.0,0.0,0.0,1221.915,6.898797425474255
2017-01-01 20:32:00,163.536,0.0,0.0,1047.115,0.0,0.0,0.0,1210.6509999999998,6.835202122854561
2017-01-01 20:33:00,160.546,0.0,0.0,1045.995,0.0,0.0,0.0,1206.5409999999997,6.81199751580849
2017-01-01 20:34:00,160.616,0.0,0.0,1061.374,0.0,0.0,0.0,1221.99,6.899220867208673
2017-01-01 20:35:00,161.391,0.0,0.0,1028.411,0.0,0.0,0.0,1189.802,6.717490966576332
2017-01-01 20:36:00,157.263,0.0,0.0,1043.775,0.0,0.0,0.0,1201.038,6.7809281842818425
2017-01-01 20:37:00,155.485,0.0,0.0,1030.458,0.0,0.0,0.0,1185.943,6.695703477868112
2017-01-01 20:38:00,156.094,0.0,0.0,967.446,0.0,0.0,0.0,1123.54,6.343383017163505
2017-01-01 20:39:00,155.719,0.0,0.0,928.008,0.0,0.0,0.0,1083.727,6.118603206865402
2017-01-01 20:40:00,159.53,0.0,0.0,1068.973,0.0,0.0,0.0,1228.503,6.9359925474254736
2017-01-01 20:41:00,159.353,0.0,0.0,1077.036,0.0,0.0,0.0,1236.389,6.980516034327009
2017-01-01 20:42:00,158.634,0.0,0.0,1083.741,0.0,0.0,0.0,1242.375,7.014312330623306
2017-01-01 20:43:00,158.426,0.0,0.0,1126.468,0.0,0.0,0.0,1284.894,7.2543699186991875
2017-01-01 20:44:00,158.397,0.0,0.0,994.0,0.0,0.0,0.0,1152.3970000000002,6.506306458897924
2017-01-01 20:45:00,159.094,0.0,0.0,970.1490000000001,0.0,0.0,0.0,1129.2430000000002,6.375581526648601
2017-01-01 20:46:00,158.467,0.0,0.0,920.508,0.0,0.0,0.0,1078.975,6.091773938572719
2017-01-01 20:47:00,155.725,0.0,0.0,949.2070000000001,0.0,0.0,0.0,1104.932,6.2383242999096655
2017-01-01 20:48:00,153.848,0.0,0.0,878.318,0.0,0.0,0.0,1032.1660000000002,5.827495483288168
2017-01-01 20:49:00,155.364,0.0,0.0,898.6289999999999,0.0,0.0,0.0,1053.993,5.950728319783198
2017-01-01 20:50:00,152.132,0.0,0.0,888.903,0.0,0.0,0.0,1041.035,5.877568879855466
2017-01-01 20:51:00,152.264,0.0,0.0,858.1519999999999,0.0,0.0,0.0,1010.4159999999999,5.704697380307136
2017-01-01 20:52:00,154.132,0.0,0.0,831.617,0.0,0.0,0.0,985.7489999999999,5.565430216802167
2017-01-01 20:53:00,156.413,0.0,0.0,792.6179999999999,0.0,0.0,0.0,949.031,5.35812443541102
2017-01-01 20:54:00,158.961,0.0,0.0,806.959,0.0,0.0,0.0,965.92,5.453477868112015
2017-01-01 20:55:00,160.028,0.0,0.0,909.586,0.0,0.0,0.0,1069.614,6.038922764227642
2017-01-01 20:56:00,163.877,0.0,0.0,959.3309999999999,0.0,0.0,0.0,1123.2079999999999,6.341508581752484
2017-01-01 20:57:00,169.211,0.0,0.0,916.147,0.0,0.0,0.0,1085.3580000000002,6.127811653116532
2017-01-01 20:58:00,166.61,0.0,0.0,839.247,0.0,0.0,0.0,1005.857,5.678957768744354
2017-01-01 20:59:00,168.175,0.0,0.0,814.1949999999999,0.0,0.0,0.0,982.3700000000001,5.54635275519422
2017-01-01 21:00:00,167.615,0.0,0.0,743.528,0.0,0.0,0.0,911.143,5.144212962962963
2017-01-01 21:01:00,166.51,0.0,0.0,805.801,0.0,0.0,0.0,972.311,5.4895607497741645
2017-01-01 21:02:00,168.693,0.0,0.0,673.987,0.0,0.0,0.0,842.68,4.7576784101174345
2017-01-01 21:03:00,164.381,0.0,0.0,693.593,0.0,0.0,0.0,857.9739999999999,4.844026648599819
2017-01-01 21:04:00,165.412,0.0,0.0,656.037,0.0,0.0,0.0,821.4490000000001,4.637810523938573
2017-01-01 21:05:00,164.382,0.0,0.0,656.8380000000001,0.0,0.0,0.0,821.22,4.636517615176152
2017-01-01 21:06:00,163.792,0.0,0.0,609.498,0.0,0.0,0.0,773.2900000000001,4.365910117434508
2017-01-01 21:07:00,162.866,0.0,0.0,644.8340000000001,0.0,0.0,0.0,807.7,4.560185185185185
2017-01-01 21:08:00,159.443,0.0,0.0,603.191,0.0,0.0,0.0,762.634,4.305747515808491
2017-01-01 21:09:00,159.299,0.0,0.0,664.236,0.0,0.0,0.0,823.535,4.649587850045167
2017-01-01 21:10:00,160.926,0.0,0.0,608.028,0.0,0.0,0.0,768.954,4.341429539295393
2017-01-01 21:11:00,161.244,0.0,0.0,590.0070000000001,0.0,0.0,0.0,751.251,4.241480352303523
2017-01-01 21:12:00,160.868,0.0,0.0,613.415,0.0,0.0,0.0,774.2829999999999,4.3715164859981925
2017-01-01 21:13:00,162.775,0.0,0.0,598.585,0.0,0.0,0.0,761.36,4.2985546522131886
2017-01-01 21:14:00,162.188,0.0,0.0,632.693,0.0,0.0,0.0,794.881,4.487810523938573
2017-01-01 21:15:00,161.276,0.0,0.0,759.846,0.0,0.0,0.0,921.122,5.200553297199638
2017-01-01 21:16:00,161.47,0.0,0.0,698.76,0.0,0.0,0.0,860.23,4.8567637759710935
2017-01-01 21:17:00,160.679,0.0,0.0,695.2049999999999,0.0,0.0,0.0,855.8839999999999,4.832226738934056
2017-01-01 21:18:00,161.225,0.0,0.0,601.486,0.0,0.0,0.0,762.711,4.306182249322493
2017-01-01 21:19:00,162.608,0.0,0.0,551.829,0.0,0.0,0.0,714.4369999999999,4.033632565492321
2017-01-01 21:20:00,160.755,0.0,0.0,525.985,0.0,0.0,0.0,686.74,3.8772583559168927
2017-01-01 21:21:00,161.454,0.0,0.0,536.451,0.0,0.0,0.0,697.905,3.940294715447154
2017-01-01 21:22:00,162.293,0.0,0.0,589.8100000000001,0.0,0.0,0.0,752.1030000000001,4.246290650406505
2017-01-01 21:23:00,166.423,0.0,0.0,604.134,0.0,0.0,0.0,770.557,4.350479900632339
2017-01-01 21:24:00,166.688,0.0,0.0,496.023,0.0,0.0,0.0,662.711,3.7415932700993677
2017-01-01 21:25:00,166.46,0.0,0.0,565.484,0.0,0.0,0.0,731.944,4.132475158084914
2017-01-01 21:26:00,166.038,0.0,0.0,481.302,0.0,0.0,0.0,647.34,3.6548102981029813
2017-01-01 21:27:00,169.089,0.0,0.0,509.923,0.0,0.0,0.0,679.012,3.833626919602529
2017-01-01 21:28:00,169.892,0.0,0.0,497.808,0.0,0.0,0.0,667.7,3.7697606142728097
2017-01-01 21:29:00,166.083,0.0,0.0,498.049,0.0,0.0,0.0,664.132,3.7496160794941282
2017-01-01 21:30:00,166.413,0.0,0.0,454.337,0.0,0.0,0.0,620.75,3.504686088527552
2017-01-01 21:31:00,165.181,0.0,0.0,407.832,0.0,0.0,0.0,573.013,3.2351682475158086
2017-01-01 21:32:00,163.742,0.0,0.0,409.793,0.0,0.0,0.0,573.535,3.2381154019873533
2017-01-01 21:33:00,158.878,0.0,0.0,423.385,0.0,0.0,0.0,582.2629999999999,3.287392728093947
2017-01-01 21:34:00,157.444,0.0,0.0,493.148,0.0,0.0,0.0,650.592,3.6731707317073172
2017-01-01 21:35:00,158.021,0.0,0.0,423.741,0.0,0.0,0.0,581.762,3.2845641373080396
2017-01-01 21:36:00,158.062,0.0,0.0,366.353,0.0,0.0,0.0,524.415,2.9607892953929538
2017-01-01 21:37:00,159.452,0.0,0.0,408.981,0.0,0.0,0.0,568.433,3.2093100722673893
2017-01-01 21:38:00,158.54,0.0,0.0,414.461,0.0,0.0,0.0,573.001,3.2351004968383017
2017-01-01 21:39:00,160.477,0.0,0.0,408.24199999999996,0.0,0.0,0.0,568.719,3.210924796747968
2017-01-01 21:40:00,162.723,0.0,0.0,447.011,0.0,0.0,0.0,609.734,3.4424909665763326
2017-01-01 21:41:00,163.315,0.0,0.0,418.517,0.0,0.0,0.0,581.832,3.284959349593496
2017-01-01 21:42:00,162.241,0.0,0.0,461.001,0.0,0.0,0.0,623.2420000000001,3.518755645889793
2017-01-01 21:43:00,162.754,0.0,0.0,500.17600000000004,0.0,0.0,0.0,662.93,3.7428297199638663
2017-01-01 21:44:00,161.971,0.0,0.0,501.582,0.0,0.0,0.0,663.553,3.7463471093044265
2017-01-01 21:45:00,161.333,0.0,0.0,427.902,0.0,0.0,0.0,589.2349999999999,3.3267558717253833
2017-01-01 21:46:00,156.989,0.0,0.0,341.899,0.0,0.0,0.0,498.88800000000003,2.816666666666667
2017-01-01 21:47:00,155.128,0.0,0.0,381.403,0.0,0.0,0.0,536.531,3.0291948961156274
2017-01-01 21:48:00,155.395,0.0,0.0,334.602,0.0,0.0,0.0,489.997,2.7664690605239386
2017-01-01 21:49:00,151.693,0.0,0.0,365.822,0.0,0.0,0.0,517.5150000000001,2.921832655826559
2017-01-01 21:50:00,151.293,0.0,0.0,368.05899999999997,0.0,0.0,0.0,519.3520000000001,2.9322041553748877
2017-01-01 21:51:00,150.797,0.0,0.0,339.154,0.0,0.0,0.0,489.951,2.7662093495934963
2017-01-01 21:52:00,151.817,0.0,0.0,333.493,0.0,0.0,0.0,485.30999999999995,2.7400067750677506
2017-01-01 21:53:00,155.988,0.0,0.0,346.819,0.0,0.0,0.0,502.807,2.838792908762421
2017-01-01 21:54:00,158.844,0.0,0.0,334.82500000000005,0.0,0.0,0.0,493.669,2.7872007678410116
2017-01-01 21:55:00,156.364,0.0,0.0,359.90999999999997,0.0,0.0,0.0,516.274,2.9148261065943992
2017-01-01 21:56:00,158.298,0.0,0.0,397.146,0.0,0.0,0.0,555.4440000000001,3.135975609756098
2017-01-01 21:57:00,160.003,0.0,0.0,365.85,0.0,0.0,0.0,525.8530000000001,2.9689080849141827
2017-01-01 21:58:00,158.948,0.0,0.0,449.16999999999996,0.0,0.0,0.0,608.1179999999999,3.4333672086720863
2017-01-01 21:59:00,157.094,0.0,0.0,440.255,0.0,0.0,0.0,597.349,3.3725666214995487
2017-01-01 22:00:00,157.664,0.0,0.0,450.671,0.0,0.0,0.0,608.335,3.434592366757001
2017-01-01 22:01:00,158.894,0.0,0.0,384.952,0.0,0.0,0.0,543.846,3.0704945799457994
2017-01-01 22:02:00,157.674,0.0,0.0,270.575,0.0,0.0,0.0,428.249,2.4178466576332434
2017-01-01 22:03:00,152.051,0.0,0.0,284.401,0.0,0.0,0.0,436.452,2.464159891598916
2017-01-01 22:04:00,151.98,0.0,0.0,287.598,0.0,0.0,0.0,439.578,2.4818089430894306
2017-01-01 22:05:00,152.075,0.0,0.0,286.628,0.0,0.0,0.0,438.703,2.4768687895212285
2017-01-01 22:06:00,151.918,0.0,0.0,241.757,0.0,0.0,0.0,393.675,2.22264566395664
2017-01-01 22:07:00,150.481,0.0,0.0,247.24,0.0,0.0,0.0,397.721,2.245488934056007
2017-01-01 22:08:00,149.432,0.0,0.0,321.27,0.0,0.0,0.0,470.702,2.6575316169828365
2017-01-01 22:09:00,148.96,0.0,0.0,273.92499999999995,0.0,0.0,0.0,422.885,2.3875621047877145
2017-01-01 22:10:00,146.798,0.0,0.0,262.52599999999995,0.0,0.0,0.0,409.32399999999996,2.310998193315266
2017-01-01 22:11:00,147.256,0.0,0.0,266.238,0.0,0.0,0.0,413.494,2.334541553748871
2017-01-01 22:12:00,143.394,0.0,0.0,260.54999999999995,0.0,0.0,0.0,403.94399999999996,2.2806233062330623
2017-01-01 22:13:00,143.723,0.0,0.0,287.71000000000004,0.0,0.0,0.0,431.433,2.4358231707317075
2017-01-01 22:14:00,143.172,0.0,0.0,334.856,0.0,0.0,0.0,478.02799999999996,2.6988934056007223
2017-01-01 22:15:00,140.518,0.0,0.0,310.618,0.0,0.0,0.0,451.13599999999997,2.5470641373080394
2017-01-01 22:16:00,136.848,0.0,0.0,312.657,0.0,0.0,0.0,449.505,2.537855691056911
2017-01-01 22:17:00,137.224,0.0,0.0,274.764,0.0,0.0,0.0,411.988,2.3260388437217707
2017-01-01 22:18:00,139.468,0.0,0.0,256.566,0.0,0.0,0.0,396.034,2.235964317976513
2017-01-01 22:19:00,139.652,0.0,0.0,232.867,0.0,0.0,0.0,372.519,2.103201219512195
2017-01-01 22:20:00,135.303,0.0,0.0,212.993,0.0,0.0,0.0,348.296,1.9664408310749775
2017-01-01 22:21:00,132.009,0.0,0.0,207.149,0.0,0.0,0.0,339.158,1.9148486901535684
2017-01-01 22:22:00,132.538,0.0,0.0,214.482,0.0,0.0,0.0,347.02,1.9592366757000903
2017-01-01 22:23:00,136.116,0.0,0.0,230.38799999999998,0.0,0.0,0.0,366.504,2.069241192411924
2017-01-01 22:24:00,135.94,0.0,0.0,231.51999999999998,0.0,0.0,0.0,367.46,2.074638663053297
2017-01-01 22:25:00,134.713,0.0,0.0,207.07999999999998,0.0,0.0,0.0,341.793,1.9297256097560975
2017-01-01 22:26:00,135.553,0.0,0.0,234.41,0.0,0.0,0.0,369.96299999999997,2.0887703252032517
2017-01-01 22:27:00,137.096,0.0,0.0,213.495,0.0,0.0,0.0,350.591,1.9793981481481482
2017-01-01 22:28:00,136.822,0.0,0.0,244.53,0.0,0.0,0.0,381.352,2.1530713640469736
2017-01-01 22:29:00,137.708,0.0,0.0,273.601,0.0,0.0,0.0,411.30899999999997,2.3222052845528456
2017-01-01 22:30:00,136.211,0.0,0.0,227.00400000000002,0.0,0.0,0.0,363.21500000000003,2.050671860885276
2017-01-01 22:31:00,140.469,0.0,0.0,269.89,0.0,0.0,0.0,410.359,2.316841689250226
2017-01-01 22:32:00,139.906,0.0,0.0,212.73000000000002,0.0,0.0,0.0,352.636,1.9909439927732613
2017-01-01 22:33:00,134.919,0.0,0.0,187.169,0.0,0.0,0.0,322.088,1.8184733514001807
2017-01-01 22:34:00,133.849,0.0,0.0,161.303,0.0,0.0,0.0,295.152,1.6663956639566395
2017-01-01 22:35:00,135.218,0.0,0.0,180.438,0.0,0.0,0.0,315.65599999999995,1.782158988256549
2017-01-01 22:36:00,133.45,0.0,0.0,244.572,0.0,0.0,0.0,378.022,2.1342705510388438
2017-01-01 22:37:00,133.963,0.0,0.0,182.466,0.0,0.0,0.0,316.429,1.7865232610659438
2017-01-01 22:38:00,133.616,0.0,0.0,195.087,0.0,0.0,0.0,328.703,1.8558209123757903
2017-01-01 22:39:00,133.45,0.0,0.0,179.36100000000002,0.0,0.0,0.0,312.81100000000004,1.7660964317976515
2017-01-01 22:40:00,134.625,0.0,0.0,172.29,0.0,0.0,0.0,306.91499999999996,1.7328082655826555
2017-01-01 22:41:00,132.847,0.0,0.0,138.862,0.0,0.0,0.0,271.709,1.5340390695573622
2017-01-01 22:42:00,131.005,0.0,0.0,127.189,0.0,0.0,0.0,258.19399999999996,1.4577348690153566
2017-01-01 22:43:00,130.575,0.0,0.0,141.856,0.0,0.0,0.0,272.431,1.538115401987353
2017-01-01 22:44:00,128.508,0.0,0.0,141.602,0.0,0.0,0.0,270.11,1.5250112917795846
2017-01-01 22:45:00,124.143,0.0,0.0,141.602,0.0,0.0,0.0,265.745,1.5003669828364952
2017-01-01 22:46:00,125.931,0.0,0.0,161.00900000000001,0.0,0.0,0.0,286.94,1.6200316169828366
2017-01-01 22:47:00,125.716,0.0,0.0,181.017,0.0,0.0,0.0,306.733,1.7317807136404697
2017-01-01 22:48:00,125.147,0.0,0.0,139.054,0.0,0.0,0.0,264.201,1.49164972899729
2017-01-01 22:49:00,123.641,0.0,0.0,131.374,0.0,0.0,0.0,255.015,1.4397865853658536
2017-01-01 22:50:00,120.367,0.0,0.0,121.319,0.0,0.0,0.0,241.686,1.3645325203252032
2017-01-01 22:51:00,118.484,0.0,0.0,121.319,0.0,0.0,0.0,239.803,1.3539013098464319
2017-01-01 22:52:00,118.333,0.0,0.0,131.458,0.0,0.0,0.0,249.791,1.4102924570912376
2017-01-01 22:53:00,123.537,0.0,0.0,120.728,0.0,0.0,0.0,244.26500000000001,1.3790932700993677
2017-01-01 22:54:00,124.166,0.0,0.0,113.395,0.0,0.0,0.0,237.561,1.3412432249322495
2017-01-01 22:55:00,125.466,0.0,0.0,114.824,0.0,0.0,0.0,240.29,1.3566508581752483
2017-01-01 22:56:00,127.16,0.0,0.0,130.391,0.0,0.0,0.0,257.551,1.454104561878952
2017-01-01 22:57:00,130.38,0.0,0.0,123.703,0.0,0.0,0.0,254.08299999999997,1.434524616079494
2017-01-01 22:58:00,127.425,0.0,0.0,123.703,0.0,0.0,0.0,251.128,1.4178410117434508
2017-01-01 22:59:00,126.805,0.0,0.0,148.85399999999998,0.0,0.0,0.0,275.659,1.5563403342366757
2017-01-01 23:00:00,130.892,0.0,0.0,110.486,0.0,0.0,0.0,241.378,1.362793586269196
2017-01-01 23:01:00,128.4,0.0,0.0,129.848,0.0,0.0,0.0,258.248,1.4580397470641373
2017-01-01 23:02:00,127.169,0.0,0.0,143.651,0.0,0.0,0.0,270.82,1.5290198735320686
2017-01-01 23:03:00,121.068,0.0,0.0,121.50299999999999,0.0,0.0,0.0,242.571,1.369529132791328
2017-01-01 23:04:00,121.715,0.0,0.0,121.50299999999999,0.0,0.0,0.0,243.218,1.3731820234869014
2017-01-01 23:05:00,120.423,0.0,0.0,111.234,0.0,0.0,0.0,231.65699999999998,1.3079098915989158
2017-01-01 23:06:00,118.753,0.0,0.0,90.71000000000001,0.0,0.0,0.0,209.46300000000002,1.1826050135501356
2017-01-01 23:07:00,117.122,0.0,0.0,81.363,0.0,0.0,0.0,198.485,1.1206244354110209
2017-01-01 23:08:00,113.395,0.0,0.0,69.994,0.0,0.0,0.0,183.389,1.035394083107498
2017-01-01 23:09:00,114.951,0.0,0.0,69.994,0.0,0.0,0.0,184.945,1.0441790876242096
2017-01-01 23:10:00,112.536,0.0,0.0,55.581,0.0,0.0,0.0,168.11700000000002,0.9491700542005421
2017-01-01 23:11:00,112.406,0.0,0.0,51.295,0.0,0.0,0.0,163.701,0.9242378048780487
2017-01-01 23:12:00,110.578,0.0,0.0,54.232,0.0,0.0,0.0,164.81,0.9304990966576333
2017-01-01 23:13:00,109.486,0.0,0.0,62.059,0.0,0.0,0.0,171.545,0.9685241644083107
2017-01-01 23:14:00,108.041,0.0,0.0,47.643,0.0,0.0,0.0,155.684,0.8789747064137308
2017-01-01 23:15:00,105.155,0.0,0.0,78.43,0.0,0.0,0.0,183.585,1.036500677506775
2017-01-01 23:16:00,104.46,0.0,0.0,78.43,0.0,0.0,0.0,182.89,1.0325767841011744
2017-01-01 23:17:00,103.147,0.0,0.0,51.016999999999996,0.0,0.0,0.0,154.16400000000002,0.8703929539295394
2017-01-01 23:18:00,100.414,0.0,0.0,53.537,0.0,0.0,0.0,153.95100000000002,0.8691903794037942
2017-01-01 23:19:00,98.376,0.0,0.0,64.277,0.0,0.0,0.0,162.653,0.9183209123757904
2017-01-01 23:20:00,101.201,0.0,0.0,33.339,0.0,0.0,0.0,134.54,0.759598012646793
2017-01-01 23:21:00,100.974,0.0,0.0,28.278,0.0,0.0,0.0,129.252,0.7297425474254743
2017-01-01 23:22:00,102.697,0.0,0.0,61.7,0.0,0.0,0.0,164.39700000000002,0.9281673441734418
2017-01-01 23:23:00,107.035,0.0,0.0,34.597,0.0,0.0,0.0,141.632,0.7996386630532972
2017-01-01 23:24:00,107.318,0.0,0.0,52.082,0.0,0.0,0.0,159.4,0.8999548328816622
2017-01-01 23:25:00,107.901,0.0,0.0,52.082,0.0,0.0,0.0,159.983,0.903246386630533
2017-01-01 23:26:00,107.644,0.0,0.0,52.082,0.0,0.0,0.0,159.72600000000003,0.9017953929539297
2017-01-01 23:27:00,109.622,0.0,0.0,52.082,0.0,0.0,0.0,161.704,0.912962962962963
2017-01-01 23:28:00,107.327,0.0,0.0,10.364,0.0,0.0,0.0,117.691,0.6644704155374888
2017-01-01 23:29:00,105.648,0.0,0.0,16.32,0.0,0.0,0.0,121.96799999999999,0.6886178861788618
2017-01-01 23:30:00,106.316,0.0,0.0,0.0,0.0,0.0,0.0,106.316,0.6002484191508582
2017-01-01 23:31:00,103.481,0.0,0.0,16.412,0.0,0.0,0.0,119.893,0.676902664859982
2017-01-01 23:32:00,101.301,0.0,0.0,8.879,0.0,0.0,0.0,110.18,0.6220641373080398
2017-01-01 23:33:00,99.824,0.0,0.0,18.929,0.0,0.0,0.0,118.753,0.6704663504968383
2017-01-01 23:34:00,99.926,0.0,0.0,18.929,0.0,0.0,0.0,118.855,0.6710422312556459
2017-01-01 23:35:00,97.454,0.0,0.0,19.211,0.0,0.0,0.0,116.66499999999999,0.6586777326106594
2017-01-01 23:36:00,93.507,0.0,0.0,19.211,0.0,0.0,0.0,112.718,0.6363934056007227
2017-01-01 23:37:00,89.539,0.0,0.0,39.305,0.0,0.0,0.0,128.844,0.7274390243902439
2017-01-01 23:38:00,89.927,0.0,0.0,28.973,0.0,0.0,0.0,118.9,0.6712962962962964
2017-01-01 23:39:00,93.517,0.0,0.0,20.094,0.0,0.0,0.0,113.61099999999999,0.6414351851851852
2017-01-01 23:40:00,90.405,0.0,0.0,25.048,0.0,0.0,0.0,115.453,0.6518349141824752
2017-01-01 23:41:00,90.265,0.0,0.0,20.835,0.0,0.0,0.0,111.1,0.6272583559168925
