,Demand,Lost Load,Electric resistance production,Curtailment
2017-01-01 00:56:00,8252.869041420809,0.0003124107165222165,8253.349244400268,0.4805153901761514
2017-01-01 00:57:00,8252.869041420809,0.00031241061189469285,8253.349300822452,0.4805718122552207
2017-01-01 00:58:00,8252.869041420809,0.0003124108692371119,8253.34940009762,0.48067108768191247
2017-01-01 00:59:00,8252.869041420809,0.00031240324934610555,8253.348564434693,0.4798354171343817
2017-01-01 01:00:00,8252.869041420809,0.0003124035577989556,8253.348626267361,0.47989725011029805
2017-01-01 01:01:00,8252.869041420809,0.0003124028753102269,8253.348626501898,0.47989748396503273
2017-01-01 01:02:00,8252.869041420809,0.0003124043545085567,8253.348818443945,0.48008942749038397
2017-01-01 01:03:00,8252.869041420809,0.00031239995765918946,8253.348397687627,0.47966866677597864
2017-01-01 01:04:00,0.03200000000000002,0.0003123170233917576,0.970001174692257,0.9383134917156487
2017-01-01 01:05:00,0.03200000000000002,0.00031231724663002055,0.970175479461858,0.938487796708488
2017-01-01 01:06:00,0.03200000000000002,0.0003123163035753133,0.9701300961918164,0.9384424124953917
2017-01-01 01:07:00,0.03200000000000002,0.0003123087314473305,0.9683517081871997,0.9366640169186471
2017-01-01 01:08:00,0.03200000000000002,0.0003123128083542051,0.969625395285199,0.9379377080935531
2017-01-01 01:09:00,0.03200000000000002,0.0003123175456197927,0.9707120148718076,0.9390243324174273
2017-01-01 01:10:00,0.03200000000000002,0.0003123183142398917,0.9709358698772377,0.9392481881914776
2017-01-01 01:11:00,0.03200000000000002,0.000312314779054231,0.9705696295721324,0.9388819443511867
2017-01-01 01:12:00,0.03200000000000002,0.000312318495313409,0.9711338119160757,0.9394461304113891
2017-01-01 01:13:00,0.03200000000000002,0.00031231900149422155,0.971275420043952,0.9395877390454461
2017-01-01 01:14:00,0.03200000000000002,0.00031231460964189356,0.9709493575542893,0.9392616721639312
2017-01-01 01:15:00,0.03200000000000002,0.0003123164254080855,0.9712478087747272,0.9395601252001352
2017-01-01 01:16:00,0.03200000000000002,0.00031231645460446777,0.9713157730874116,0.939628089542016
2017-01-01 01:17:00,0.03200000000000002,0.00031231512089423003,0.9713021556785009,0.9396144707993951
2017-01-01 01:18:00,0.03200000000000002,0.00031229998153396374,0.9688243630897659,0.9371366630712998
2017-01-01 01:19:00,0.03200000000000002,0.0003122998998900256,0.9687930971745686,0.9371053970744586
2017-01-01 01:20:00,0.03200000000000002,0.0003122998044203752,0.966973042695841,0.9352853425002613
2017-01-01 01:21:00,0.03200000000000002,0.0003122998491281734,0.9662066644748393,0.9345189643239674
2017-01-01 01:22:00,0.03200000000000002,0.000312301552357638,0.9705956144840258,0.9389079160363833
2017-01-01 01:23:00,0.03200000000000002,0.0003123016190405385,0.9707642415425255,0.939076543161566
2017-01-01 01:24:00,0.03200000000000002,0.0003123027896745458,0.9710344685943539,0.9393467713840284
2017-01-01 01:25:00,0.03200000000000002,0.0003122994089463241,0.970945457835775,0.9392577572447213
2017-01-01 01:26:00,0.03200000000000002,0.000312299082008638,0.9709530361609424,0.9392653352429511
2017-01-01 01:27:00,0.03200000000000002,0.000312298994144135,0.9707400711027816,0.9390523700969258
2017-01-01 01:28:00,0.03200000000000002,0.00031229886437173816,0.9700449075488393,0.9383572064132111
2017-01-01 01:29:00,0.03200000000000002,0.0003122988395619251,0.9705153034719416,0.9388276023115035
2017-01-01 01:30:00,0.03200000000000002,0.0003122985886948792,0.9706044399071274,0.9389167384958222
2017-01-01 01:31:00,0.03200000000000002,0.00031229816160343715,0.9697007026333964,0.9380130007949998
2017-01-01 01:32:00,0.03200000000000002,0.00031229837556368337,0.9705988670822663,0.9389111654578299
2017-01-01 01:33:00,13127.613820551773,0.0003123978188606198,13128.087512450336,0.47400429638219066
2017-01-01 01:34:00,13127.613820551773,0.0003168342826937124,13203.317623628796,75.7041199113064
2017-01-01 01:35:00,19014.41589587077,0.00031244240695682806,19015.668363638444,1.252780210081255
2017-01-01 01:36:00,19014.41589587077,0.0003124101659653421,19014.8871162472,0.4715327865960717
2017-01-01 01:37:00,19014.41589587077,0.00031240155624342927,19014.870341054993,0.45475758577958914
2017-01-01 01:38:00,19014.41589587077,0.0003124012496653356,19014.870583482603,0.455000013083918
2017-01-01 01:39:00,33057.377154099086,3624.11212367511,29433.265350389873,0.00031996589677874
