,Demand,Lost Load,SC production,Boiler production,Tank Outflow,Curtailment,Resistance Energy,Tank SoC,NG consumption
2011-01-01 12:43:00,170.1,0.0,7.498774495479644e-05,1.3452965376538074e-05,170.10001213917846,2.5592143856556504e-05,170.09996182833058,0.00728607901810059,1.1803953124978568e-06
2011-01-01 12:44:00,196.6,0.0,7.498774495479644e-05,1.3496811939545079e-05,196.60001220381258,2.5700624519231496e-05,196.60006740021106,0.007343402371346964,1.184242514656934e-06
2011-01-01 12:45:00,196.6,0.0,7.498774495479644e-05,1.3542160574917038e-05,196.6000121913978,2.5733558402407652e-05,196.60064588602165,0.007978650716434138,1.188221512232784e-06
2011-01-01 12:46:00,213.7,0.0,7.498774495479644e-05,1.3598213918025195e-05,213.7000125526796,2.615089351820643e-05,213.6993990724306,0.007360371705220586,1.193139766431973e-06
2011-01-01 12:47:00,213.7,0.0,7.498774495479644e-05,1.3666282709160404e-05,213.70001251689453,2.6183177254779366e-05,213.69996137463843,0.007310613441134218,1.1991122847381244e-06
2011-01-01 12:48:00,213.7,0.0,7.498774495479644e-05,1.3779395914740884e-05,213.70001240740729,2.618680321120337e-05,213.70007125358467,0.007371341229073859,1.2090371075494326e-06
2011-01-01 12:49:00,213.7,0.0,7.498774495479644e-05,1.3842031633275257e-05,213.70001248529283,2.632732446272712e-05,213.70066258214055,0.00802271240945901,1.2145329150895198e-06
2011-01-01 12:50:00,213.7,0.0,7.96744790144712e-05,1.3880369596093472e-05,213.7000129997204,2.6880090018721603e-05,213.69934883618308,0.007357996227046584,1.2178967795115796e-06
2011-01-01 12:51:00,213.7,0.0,7.96744790144712e-05,1.3897741790551502e-05,213.70001310184,2.6999581791642413e-05,213.69994513997426,0.007296128971658803,1.2194210573441698e-06
2011-01-01 12:52:00,213.7,0.0,7.96744790144712e-05,1.3959283387179303e-05,213.70001300322892,2.6962512322370458e-05,213.70003799002546,0.007327828957498653,1.2248208640150306e-06
2011-01-01 12:53:00,213.7,0.0,7.96744790144712e-05,1.3936352448740098e-05,213.7000129764787,2.6912831145864402e-05,213.70064044345045,0.007961692118697433,1.222808848709318e-06
2011-01-01 12:54:00,213.7,0.0,7.96744790144712e-05,1.3899098567622973e-05,213.70001330313292,2.7202231507317265e-05,213.69938741894765,0.00733586549124621,1.219540104204876e-06
2011-01-01 12:55:00,224.8,0.0,7.96744790144712e-05,1.3920646826962301e-05,224.80001317051256,2.7091159381598118e-05,224.799958173187,0.0072871839208218745,1.2214307999440467e-06
2011-01-01 12:56:00,233.2,0.0,7.96744790144712e-05,1.4024699862471375e-05,233.20001288243483,2.6907134696330104e-05,233.20006067646557,0.0073417805913877175,1.2305606617944526e-06
2011-01-01 12:57:00,257.3,0.0,7.96744790144712e-05,1.4113783293890557e-05,257.3000127649908,2.6878774065153266e-05,257.30068035915343,0.008015631427083891,1.23837705482939e-06
2011-01-01 12:58:00,257.3,0.0,7.96744790144712e-05,1.4175537201766122e-05,257.30001297411184,2.7149649042712554e-05,257.2993226868731,0.007324862353062514,1.2437954901962027e-06
2011-01-01 12:59:00,240.2,0.0,7.96744790144712e-05,1.4072109537806516e-05,240.20001275635587,2.6828465422568115e-05,240.19996146834035,0.007280000218058561,1.234720499939152e-06
2011-01-01 13:00:00,240.2,0.0,7.96744790144712e-05,1.4163447921542637e-05,240.2000125580922,2.67215401379417e-05,240.2000401571539,0.007314473756592591,1.242734747875988e-06
