,Demand,Lost Load,RES production,Bat Inflow,Bat Outflow,Curtailment,Genset production,Bat SoC,Diesel consumption
2011-01-01 05:01:00,51.1,0.0,0.0,0.000520717221731767,77.10114077302138,2.5702679014675283e-05,2.611581175571314e-07,640389.6261697315,8.846819700444831e-08
2011-01-01 05:02:00,48.4,0.0,0.0,0.00022661989386333443,83.30147335823378,2.6653458650510848e-05,7.620507926366559e-08,640301.9406235907,2.5814728747854196e-08
2011-01-01 05:03:00,47.6,0.0,0.0,0.00022740138906580162,73.0002194266722,2.6615745985918564e-05,7.951812905263002e-08,640225.0985033835,2.693703558693429e-08
2011-01-01 05:04:00,44.3,0.0,0.0,0.00022896470495059693,69.70081122319408,2.6633780507648588e-05,8.376858000897251e-08,640151.7294459281,2.837689024694191e-08
2011-01-01 05:05:00,42.6,0.0,0.0,0.0001983932219511617,52.40028440931221,2.6042016099044456e-05,1.0345121018341968e-07,640096.5714402867,3.5044447894112355e-08
2011-01-01 05:06:00,40.8,0.0,0.0,0.00020313963671495829,40.80598635169451,2.6205753302243843e-05,9.881690641955017e-08,640053.6179633843,3.347456179524057e-08
2011-01-01 05:07:00,40.2,0.0,0.0,0.0002267677815978226,52.59639064879323,2.6685118110395395e-05,6.944980109099955e-08,639998.2535570781,2.352635538312993e-08
2011-01-01 05:08:00,42.9,0.0,0.0,0.00022896111728626378,68.40089345887333,2.6633900772459817e-05,8.188797423986682e-08,639926.2528341081,2.773982867204161e-08
2011-01-01 05:09:00,42.5,0.0,0.0,0.00022773864577258244,70.10146395526502,2.6667212898200944e-05,8.312545837162715e-08,639852.4620357701,2.8159030613694833e-08
2011-01-01 05:10:00,41.8,0.0,0.0,0.00024205830905914792,54.90025812714766,2.6696845434838127e-05,8.482493114685892e-08,639794.6725203284,2.8734732773326194e-08
2011-01-01 05:11:00,41.6,0.0,0.0,0.0002132833696796405,54.69970921947688,2.6341341069602486e-05,9.716582416461472e-08,639737.0940816933,3.291525208828412e-08
2011-01-01 05:12:00,41.8,0.0,0.0,0.0002272510189307458,41.80326016194512,2.6704122674465096e-05,7.24779926735868e-08,639693.0908658324,2.4552165539832927e-08
2011-01-01 05:13:00,40.8,0.0,0.0,0.00022833279777835632,40.803545177305296,2.668159561329144e-05,7.834876811775562e-08,639650.1399825619,2.6540910608995808e-08
2011-01-01 05:14:00,41.4,0.0,0.0,0.0002293405723516207,41.40509023607034,2.6707582272654355e-05,8.074168553613527e-08,639606.5558949237,2.7351519490560727e-08
2011-01-01 05:15:00,41.4,0.0,0.0,0.0002501982011080513,52.39307230818056,2.660778057564183e-05,9.125510250040192e-08,639551.4055301824,3.091297510176217e-08
2011-01-01 05:16:00,41.5,0.0,0.0,0.00024262424687539717,52.50103146447454,2.6844439358518635e-05,8.443134635758256e-08,639496.1415169945,2.8601404592677022e-08
2011-01-01 05:17:00,41.4,0.0,0.0,0.00022907299524175086,62.401501540050816,2.6718775092226e-05,7.776432234709704e-08,639430.455943519,2.6342927624355367e-08
2011-01-01 05:18:00,40.8,0.0,0.0,0.0002293938352723188,63.700332532978855,2.6689212976184145e-05,7.927102138143762e-08,639363.4031798295,2.6853327026232257e-08
2011-01-01 05:19:00,42.3,0.0,0.0,0.00022997704764899035,90.40089221529861,2.6724397657543762e-05,8.200918082735772e-08,639268.2445643968,2.778088781414557e-08
2011-01-01 05:20:00,42.9,0.0,0.0,0.0004603220214311945,116.00105334493132,2.591873485392741e-05,2.2631612274496515e-07,639146.1386297607,7.666535323338928e-08
2011-01-01 05:21:00,43.4,0.0,0.0,0.00023122180938234043,103.10097862439343,2.679876437562034e-05,6.967600719354093e-08,639037.6115035478,2.3602983466646658e-08
2011-01-01 05:22:00,43.7,0.0,0.0,0.00022992227928532753,116.60167918550528,2.67435802228114e-05,7.817449576705574e-08,638914.873112305,2.6481875259842734e-08
2011-01-01 05:23:00,43.8,0.0,0.0,0.00022979753882926106,130.1005849807122,2.6713919257522475e-05,7.916556250181369e-08,638777.9253464225,2.6817602473514123e-08
2011-01-01 05:24:00,42.7,0.0,0.0,0.00023006269643077552,118.20134254495935,2.6752786843655435e-05,8.143330547859011e-08,638653.5030991453,2.758580808895329e-08
2011-01-01 05:25:00,42.7,0.0,0.0,0.00020377953032752177,90.5006315701979,2.639541996278598e-05,1.3369637234876545e-07,638558.2394700303,4.529009903413464e-08
2011-01-01 05:26:00,43.1,0.0,0.0,0.00022879065971623301,90.9011137404574,2.6780441834463708e-05,6.149860942894521e-08,638462.5543045478,2.083286227267792e-08
2011-01-01 05:27:00,43.4,0.0,0.0,0.00022837746813416694,67.70167096386963,2.674490678888165e-05,7.711430260260854e-08,638391.2896047024,2.6122731233945982e-08
2011-01-01 05:28:00,41.3,0.0,0.0,0.0002281751441746368,54.60030351178629,2.6715974733108888e-05,7.791959541342764e-08,638333.8158177722,2.6395526901567626e-08
2011-01-01 05:29:00,40.9,0.0,0.0,0.00022825560322904366,54.20106769657865,2.6755664354903915e-05,8.026438775739546e-08,638276.762279145,2.7189833251150222e-08
2011-01-01 05:30:00,40.7,0.0,0.0,0.0002545336421404627,51.50117374731563,2.6741375694104695e-05,9.058711899364386e-08,638222.5507591127,3.068669342603112e-08
2011-01-01 05:31:00,40.4,0.0,0.0,0.00022751066295968996,72.80104785741075,2.677584202655735e-05,5.9497043144439013e-08,638145.9182933217,2.015482491342785e-08
2011-01-01 05:32:00,38.7,0.0,0.0,0.0002284111587865425,53.001955528453635,2.6767736749048267e-05,7.638488787382666e-08,638090.1269781771,2.5875639523654016e-08
2011-01-01 05:33:00,38.7,0.0,0.0,0.00022816524677394135,61.60074343606653,2.6742375548044867e-05,7.693562613136371e-08,638025.2843071066,2.60622039740392e-08
2011-01-01 05:34:00,38.6,0.0,0.0,0.00022823637849738636,91.80145520729435,2.679144867867396e-05,7.885348507304403e-08,637928.6514131867,2.671188518734554e-08
2011-01-01 05:35:00,38.2,0.0,0.0,0.00023528977776182377,91.40172656954304,2.6804294471076805e-05,7.901903128949459e-08,637832.4392929546,2.676796452896158e-08
2011-01-01 05:36:00,37.7,0.0,0.0,0.00022786901407437525,72.70191363595976,2.6799471525011367e-05,6.347335585297353e-08,637755.9111792899,2.1501814313337915e-08
2011-01-01 05:37:00,37.9,0.0,0.0,0.0002284521948842013,83.40317348383499,2.6796044188536052e-05,7.532811674300192e-08,637668.118582126,2.5517654723239134e-08
2011-01-01 05:38:00,40.9,0.0,0.0,0.00022768867248801903,77.40317203920331,2.6762072238177658e-05,7.526072199208614e-08,637586.641775231,2.5494824523064412e-08
2011-01-01 05:39:00,40.0,0.0,0.0,0.00022740565267170918,106.28755917554774,2.6809759577061778e-05,7.791276094249085e-08,637474.760350029,2.6393211701385792e-08
2011-01-01 05:40:00,39.3,0.0,0.0,0.0002269826141272414,105.59886600501508,2.6757152300005196e-05,6.397965708316121e-08,637363.6038646046,2.1673325570176562e-08
2011-01-01 05:41:00,38.2,0.0,0.0,0.00022726927392217357,52.90126383345741,2.6801070056124882e-05,6.751805467932238e-08,637307.9185396169,2.287196974231788e-08
2011-01-01 05:42:00,39.8,0.0,0.0,0.00022704747250157755,65.60177613212969,2.6793501502227498e-05,7.484578054719107e-08,637238.8642541203,2.5354261702978005e-08
2011-01-01 05:43:00,39.5,0.0,0.0,0.00022643321163404043,56.900367146709016,2.6767962752802383e-05,7.471404628048355e-08,637178.9693459194,2.5309636273876542e-08
2011-01-01 05:44:00,40.7,0.0,0.0,0.00022615116788647378,71.801015622837,2.681465559693942e-05,7.659170241248748e-08,637103.389544318,2.5945698649216624e-08
2011-01-01 05:45:00,39.9,0.0,0.0,0.00022744082511514914,81.6010670510777,2.6759105845619042e-05,5.740502719788256e-08,637017.4939003331,1.9446147424756965e-08
2011-01-01 05:46:00,40.3,0.0,0.0,0.00022607984864403885,50.90100067373548,2.68072424047159e-05,6.360465592194196e-08,636963.914114397,2.1546292656484406e-08
2011-01-01 05:47:00,39.2,0.0,0.0,0.00022601707609371836,49.801726448551754,2.6809431400194542e-05,7.297243696658312e-08,636911.4914591673,2.471966021903222e-08
2011-01-01 05:48:00,39.1,0.0,0.0,0.0002255168254281614,49.700282958625685,2.6784208297168803e-05,7.302468908302772e-08,636859.1755860834,2.4737360800483647e-08
2011-01-01 05:49:00,41.4,0.0,0.0,0.0002252430950181951,52.00102373182477,2.6830598717312255e-05,7.496824170666859e-08,636804.4378803467,2.539574583559234e-08
2011-01-01 05:50:00,41.9,0.0,0.0,0.00022594890913657994,52.50100741498201,2.6752278917137742e-05,5.081569710199281e-08,636749.1738766666,1.7213989533195396e-08
2011-01-01 05:51:00,41.7,0.0,0.0,0.0002256601529868653,51.90101601697473,2.6820176608930822e-05,6.370716354270286e-08,636694.5414426111,2.15810174602652e-08
2011-01-01 05:52:00,42.1,0.0,0.0,0.00022543295582383655,52.301723593502516,2.682608376531658e-05,7.167426680819873e-08,636639.4872108846,2.4279900680284123e-08
2011-01-01 05:53:00,42.1,0.0,0.0,0.00022503044762090495,52.30038781484142,2.680277440245358e-05,7.169244295677516e-08,636584.4343848584,2.428605791218671e-08
2011-01-01 05:54:00,41.8,0.0,0.0,0.0002249195965044349,59.301060031523924,2.685627289119041e-05,7.319202162692017e-08,636522.0124300777,2.4794045266571874e-08
2011-01-01 05:55:00,43.7,0.0,0.0,0.00022574741563099717,61.201083934903494,2.6769818260042342e-05,5.4136344452302206e-08,636457.590450922,1.833887007191809e-08
2011-01-01 05:56:00,43.5,0.0,0.0,0.000225624700681778,68.30108895965915,2.6840872545013757e-05,6.392221330540762e-08,636385.6947821063,2.165386629586979e-08
2011-01-01 05:57:00,43.3,0.0,0.0,0.0002254008616983708,74.60175409329433,2.685123964448163e-05,7.01527461285077e-08,636307.1668340337,2.376448039583594e-08
2011-01-01 05:58:00,41.4,0.0,0.0,0.00022522524873080322,84.60051840460767,2.6833470223208948e-05,6.961760641324372e-08,636218.1138707297,2.3583200004486354e-08
2011-01-01 05:59:00,41.4,0.0,0.0,0.00022527295290669528,84.10122218288498,2.6893026599113664e-05,7.080690403629777e-08,636129.5864824413,2.3986078603081902e-08
2011-01-01 06:00:00,41.2,0.0,0.0,0.00022633840360150072,90.80125969878168,2.6802070417394973e-05,5.7925541816005616e-08,636034.0064240956,1.962247351490705e-08
2011-01-01 06:01:00,41.1,0.0,0.0,0.0002264578737572855,89.90133637274117,2.6876062857313282e-05,6.404144001373392e-08,635939.3736535712,2.1694254747199838e-08
2011-01-01 06:02:00,39.5,0.0,0.0,0.00022622820971217013,97.10208572616557,2.6892397451648622e-05,6.760210310297348e-08,635837.161146671,2.2900441430546574e-08
2011-01-01 06:03:00,39.6,0.0,0.0,0.0002257507598378912,104.5007804850979,2.6869505587967884e-05,6.704230628465272e-08,635727.160539571,2.271080836200973e-08
2011-01-01 06:04:00,39.6,0.0,0.0,0.0002256588087478752,81.90156512938111,2.692865072794466e-05,6.765724157849154e-08,635640.9485801265,2.291911977591177e-08
2011-01-01 06:05:00,39.6,0.0,0.0,0.00022664350319138212,82.20164504122502,2.682433917968363e-05,5.8406377974716485e-08,635554.420748026,1.9785358392519134e-08
2011-01-01 06:06:00,40.3,0.0,0.0,0.0002265908209626642,79.60182220354133,2.6896340913612923e-05,6.273099821307691e-08,635470.6295714311,2.1250338148061283e-08
2011-01-01 06:07:00,40.0,0.0,0.0,0.00022598061745160826,79.30281442828448,2.6911901496752496e-05,6.530135379235397e-08,635387.153139346,2.2121054807707988e-08
2011-01-01 06:08:00,41.9,0.0,0.0,0.00022537138251302932,54.00203594426294,2.6885385434939107e-05,6.489186132972242e-08,635330.3091050865,2.198233784882196e-08
2011-01-01 06:09:00,39.3,0.0,0.0,0.0002256177338989117,71.50416374688896,2.6946420107243402e-05,6.489393243885202e-08,635255.0417786371,2.1983039444055565e-08
2011-01-01 06:10:00,39.1,0.0,0.0,0.0002267134691849573,101.58759765516146,2.685236405588817e-05,5.980602415852993e-08,635148.1076806936,2.0259493278634798e-08
2011-01-01 06:11:00,39.6,0.0,0.0,0.00022680010814377354,96.09952234095773,2.69298894447163e-05,6.342957544824404e-08,635046.9505041714,2.14869835529282e-08
2011-01-01 06:12:00,40.9,0.0,0.0,0.00022625710258041736,86.90483903806256,2.6933996487114454e-05,6.346786540032377e-08,634955.4719411809,2.1499954403903716e-08
2011-01-01 06:13:00,40.6,0.0,0.0,0.00022592492559820026,94.00461251502759,2.690672225118842e-05,6.209925023395117e-08,634856.5199321095,2.1036331380064762e-08
2011-01-01 06:14:00,40.7,0.0,0.0,0.00022558416783315582,91.19463964459192,2.696816798777836e-05,6.235619412455084e-08,634760.5257888939,2.1123371993411532e-08
2011-01-01 06:15:00,40.0,0.0,0.0,0.00022682038870250896,68.20072834490415,2.6870943448010608e-05,5.901010958858575e-08,634688.7357640102,1.998987452187864e-08
2011-01-01 06:16:00,40.1,0.0,0.0,0.00022682698842542686,61.401857648652346,2.6941575451801185e-05,6.13089555803005e-08,634624.1024451702,2.0768616388990685e-08
2011-01-01 06:17:00,40.3,0.0,0.0,0.0002263602755933525,75.9007196201849,2.6939813484479666e-05,6.079783479624241e-08,634544.2071658754,2.0595472491952036e-08
2011-01-01 06:18:00,39.9,0.0,0.0,0.00022600442686213865,84.00010841138396,2.6925150049928348e-05,5.966639532495318e-08,634455.7862138307,2.0212193538263274e-08
2011-01-01 06:19:00,42.0,0.0,0.0,0.00022599464200944146,77.60098663818935,2.698986808655512e-05,5.9402485017230375e-08,634374.1011794327,2.0122793027517064e-08
2011-01-01 06:20:00,42.4,0.0,0.0,0.00022739441641005456,70.10051065973329,2.6912088606873865e-05,5.7806665605156375e-08,634300.3113842367,1.958220379578468e-08
2011-01-01 06:21:00,43.3,0.0,0.0,0.00022809833950004302,57.706970141302456,2.696056865222105e-05,5.783948605384608e-08,634239.5674218601,1.9593321833958698e-08
2011-01-01 06:22:00,44.5,0.0,0.0,0.0002277502987954776,94.19446770353028,2.6954787032945498e-05,5.797234457470271e-08,634140.4155669559,1.9638328107961624e-08
2011-01-01 06:23:00,44.4,0.0,0.0,0.00022741181154940348,66.30196916164533,2.6982630258884064e-05,5.733303862468199e-08,634070.6242365112,1.9421761051721542e-08
2011-01-01 06:24:00,45.5,0.0,0.0,0.00022785956929052744,80.80256291920186,2.704151780604263e-05,5.687974420936202e-08,633985.5691235892,1.9268206032981716e-08
2011-01-01 06:25:00,46.3,0.0,0.0,0.00022969838261749495,112.80148550860548,2.6890387719383446e-05,5.287312296063909e-08,633866.8309360041,1.7910949512411616e-08
2011-01-01 06:26:00,45.3,0.0,0.0,0.00023026401295196805,134.50268436234495,2.6990888870405934e-05,5.466914457988507e-08,633725.2493817384,1.8519357920015268e-08
2011-01-01 06:27:00,44.9,0.0,0.0,0.0002302020749635615,134.10412131818458,2.700914945047737e-05,5.4838652899550486e-08,633584.0873674639,1.85767794375171e-08
2011-01-01 06:28:00,44.0,0.0,0.0,0.00023004717692987108,181.18818080667592,2.7024442472162992e-05,5.3774796066866334e-08,633393.3631851596,1.8216394331594287e-08
2011-01-01 06:29:00,46.6,0.0,0.0,0.00023038993658341944,197.00005765201408,2.708453588127166e-05,5.272267742337283e-08,633185.9949222911,1.7859985577023316e-08
2011-01-01 06:30:00,45.1,0.0,0.0,0.00023188510253549033,165.5010055707879,2.696056239541457e-05,5.272349438990931e-08,633011.7835577707,1.7860262327205052e-08
2011-01-01 06:31:00,43.7,0.0,0.0,0.00023288376368197933,152.30038127569915,2.702744957551604e-05,5.268854798432619e-08,632851.4675881678,1.7848424113931637e-08
2011-01-01 06:32:00,42.4,0.0,0.0,0.00023296413652626686,142.60094295801636,2.704823303987211e-05,5.168630310378911e-08,632701.3615537384,1.7508910265511215e-08
2011-01-01 06:33:00,42.5,0.0,0.0,0.00023320911574833004,177.30076501525627,2.7068731538344694e-05,5.11299281760547e-08,632514.7293910604,1.7320436374002268e-08
2011-01-01 06:34:00,42.5,0.0,0.0,0.00023571933865813247,212.8015276355502,2.715286533239887e-05,5.6050542214872495e-08,632290.7280069564,1.8987311048398543e-08
2011-01-01 06:35:00,40.6,0.0,0.0,0.0002347414174856087,241.00051776979456,2.7000014353215e-05,4.981911863868638e-08,632037.0434744136,1.687639520280704e-08
2011-01-01 06:36:00,40.8,0.0,0.0,0.00023596607193901442,193.7000154920375,2.7068922918469468e-05,4.9614982553464085e-08,631833.1489454149,1.6807243412420085e-08
2011-01-01 06:37:00,42.6,0.0,0.0,0.0002364593308950289,178.20072801370895,2.7094429828210823e-05,4.9727578087814035e-08,631645.5694563527,1.6845385531102317e-08
2011-01-01 06:38:00,43.8,0.0,0.0,0.00023890471238577045,166.00076898077447,2.7141844504415576e-05,5.539649011375367e-08,631470.8320317535,1.8765748683520893e-08
2011-01-01 06:39:00,41.8,0.0,0.0,0.00024414958374858586,196.90458241243235,2.7250434311271834e-05,6.030763842268855e-08,631263.5642822089,2.0429416809853846e-08
2011-01-01 06:40:00,41.4,0.0,0.0,0.00023915202643557537,244.99716478288525,2.7024658315268693e-05,4.779698025349033e-08,631005.6727570003,1.6191388974759597e-08
2011-01-01 06:41:00,44.5,0.0,0.0,0.00024098419122766052,312.4010003488335,2.7128221223853474e-05,5.0997347449597496e-08,630676.8298276529,1.727552420379319e-08
2011-01-01 06:42:00,45.6,0.0,0.0,0.00024345267890903913,313.50097609492855,2.717186696694737e-05,5.581733015899606e-08,630346.8290314645,1.890830967445666e-08
2011-01-01 06:43:00,44.6,0.0,0.0,0.00024725931642536475,326.7006072782331,2.7232408603932156e-05,6.005465126744768e-08,630002.9338902785,2.0343716554013442e-08
2011-01-01 06:44:00,44.1,0.0,0.0,0.0002470136786482469,291.1025096770404,2.723741298909588e-05,5.9041478423730024e-08,629696.5104305446,2.0000500821046758e-08
2011-01-01 06:45:00,44.4,0.0,0.0,0.00024230798878655674,320.4034622134911,2.70927809288224e-05,5.0130299794624225e-08,629359.2438584071,1.6981808873517693e-08
2011-01-01 06:46:00,44.8,0.0,0.0,0.00024422051514191856,310.10508644762604,2.7177506342968016e-05,5.262915060423413e-08,629032.8176835986,1.7828303050214816e-08
2011-01-01 06:47:00,47.3,0.0,0.0,0.0002467910890615703,335.09314636586885,2.722124104780681e-05,5.795248358202346e-08,628680.0882902966,1.9631600129411743e-08
2011-01-01 06:48:00,45.9,0.0,0.0,0.0002485170702259407,324.3007731664164,2.722317953811591e-05,5.9711632904619e-08,628338.7192914758,2.0227517921618902e-08
2011-01-01 06:49:00,47.2,0.0,0.0,0.00025002474945053435,313.59994020414143,2.727982241913183e-05,6.11483560531778e-08,628008.6143287844,2.071421275514153e-08
2011-01-01 06:50:00,47.6,0.0,0.0,0.00024509841919041504,346.0006414502486,2.7148212914408758e-05,5.426286200508772e-08,627644.4033601013,1.838172832150668e-08
2011-01-01 06:51:00,48.9,0.0,0.0,0.0002471724367753749,311.80145690820757,2.7242479190737042e-05,5.704488527143777e-08,627316.1915349829,1.9324148127180815e-08
2011-01-01 06:52:00,49.8,0.0,0.0,0.00024729630257587336,329.50068073623856,2.7232967842816273e-05,5.798863369489807e-08,626969.3489480867,1.964384610260775e-08
2011-01-01 06:53:00,50.0,0.0,0.0,0.00024776047603695603,336.5986126050487,2.7241308084219556e-05,5.910401971755344e-08,626615.0348544013,2.002168689619019e-08
2011-01-01 06:54:00,52.6,0.0,0.0,0.0002488965617290931,293.7025508217497,2.7317523076150732e-05,6.076613932867378e-08,626305.8745110406,2.0584735544943693e-08
2011-01-01 06:55:00,56.4,0.0,0.0,0.0002426533432752639,300.2031354750809,2.717709256651988e-05,5.339257293899356e-08,625989.8714410613,1.808691495223359e-08
2011-01-01 06:56:00,54.3,0.0,0.0,0.0002432884213935515,259.3019330354638,2.7221886732232105e-05,5.31472251990796e-08,625716.9222690081,1.8003802574213955e-08
2011-01-01 06:57:00,54.0,0.0,0.0,0.00024360805742508224,260.60330462109295,2.7253605334053135e-05,5.502209420177595e-08,625442.6032324135,1.8638920800059604e-08
2011-01-01 06:58:00,52.4,0.0,0.0,0.0002442077534905466,266.80514956465237,2.7278846308080712e-05,5.633460368622146e-08,625161.7559385534,1.9083537834085862e-08
2011-01-01 06:59:00,53.3,0.0,0.0,0.00024600960644990174,284.39162104585904,2.7357169353743434e-05,5.8482607963146194e-08,624862.3965711616,1.9811181559331367e-08
2011-01-01 07:00:00,52.6,0.0,0.0,0.00024072566030234688,316.5007494065056,2.7199981106403752e-05,5.153748523155941e-08,624529.2381162652,1.7458497707167822e-08
2011-01-01 07:01:00,55.0,0.0,0.0,0.00024076146528834554,317.29941678941026,2.726387088687231e-05,5.181828628307971e-08,624195.2389588566,1.7553620014593396e-08
2011-01-01 07:02:00,50.6,0.0,0.0,0.00024123303655223692,270.80618934140415,2.7303362745663788e-05,5.266474885810437e-08,623910.1800413528,1.7840362079303647e-08
2011-01-01 07:03:00,51.1,0.0,0.0,0.0002412169721568518,294.29754402733465,2.7336933066327585e-05,5.406058600001705e-08,623600.3933820591,1.831320663957217e-08
2011-01-01 07:04:00,52.7,0.0,0.0,0.00024078080639622747,238.5012027659225,2.7370283068536117e-05,5.390014223488807e-08,623349.3397131525,1.825885577062604e-08
2011-01-01 07:05:00,51.4,0.0,0.0,0.00023738152999624703,242.70056861603416,2.7227963412336906e-05,4.7518481118387135e-08,623093.8656559112,1.6097046449318136e-08
2011-01-01 07:06:00,53.9,0.0,0.0,0.0002374031371815406,248.60010911241588,2.7317894244364477e-05,4.827804721918027e-08,622832.1815561726,1.6354352039017708e-08
2011-01-01 07:07:00,54.6,0.0,0.0,0.00023677986190436245,243.40440524942392,2.7351842519292064e-05,4.906014833943559e-08,622575.966617693,1.6619291442898233e-08
2011-01-01 07:08:00,58.4,0.0,0.0,0.00023566738818166016,276.80377443393155,2.731559529985085e-05,4.846290431438406e-08,622284.594447436,1.6416973006227663e-08
2011-01-01 07:09:00,53.6,0.0,0.0,0.00023628636306865375,307.1924180298899,2.739895971024006e-05,4.9578866651327375e-08,621961.2342318766,1.679500902822743e-08
2011-01-01 07:10:00,57.2,0.0,0.0,0.00023521459881865837,297.7030585626378,2.7300298164811742e-05,4.563482794974623e-08,621647.8628147382,1.545895255750211e-08
2011-01-01 07:11:00,57.8,0.0,0.0,0.00023579140631709407,275.7043566113048,2.736319368535503e-05,4.571106627251703e-08,621357.647926494,1.548477854760062e-08
2011-01-01 07:12:00,58.3,0.0,0.0,0.00023532133672745422,327.19029578973743,2.735792288069826e-05,4.655948407782242e-08,621013.2373123758,1.5772182953191877e-08
2011-01-01 07:13:00,56.0,0.0,0.0,0.0002347990240243866,392.1011304916367,2.739523371440603e-05,4.7732910052699147e-08,620600.4995033385,1.616968497720161e-08
2011-01-01 07:14:00,50.4,0.0,0.0,0.00023593088132268722,466.6006514509084,2.746011152786614e-05,4.783611294860873e-08,620109.3411469981,1.6204645307794284e-08
2011-01-01 07:15:00,37.4,0.0,0.0,0.0002397300906355304,469.7001914517934,2.7411587633080544e-05,4.5252614538969147e-08,619614.920120582,1.5329476469840498e-08
2011-01-01 07:16:00,36.1,0.0,0.0,0.00024100927126669653,481.4976852912973,2.7478331319125855e-05,4.543873934408918e-08,619108.0806807788,1.5392526878078993e-08
2011-01-01 07:17:00,37.7,0.0,0.0,0.000240144595870251,515.1021991262911,2.7507524348434182e-05,4.59029342299072e-08,618565.8680677306,1.5549774468125746e-08
2011-01-01 07:18:00,36.8,0.0,0.0,0.00024039548044186817,520.0003916347629,2.7505368110384878e-05,4.6005255742200516e-08,618018.4994628065,1.5584436227032695e-08
2011-01-01 07:19:00,42.3,0.0,0.0,0.00024023329321213628,517.5018702830229,2.756560183930784e-05,4.644533552205871e-08,617473.7608802039,1.5733514743244823e-08
2011-01-01 07:20:00,48.3,0.0,0.0,0.00024386565447538817,568.7002999335689,2.750254735410849e-05,4.7403076953151884e-08,616875.1292172094,1.6057952897409175e-08
2011-01-01 07:21:00,48.8,0.0,0.0,0.0002446707864320755,622.3016928019345,2.758949122118464e-05,4.7063646994853e-08,616220.0750361107,1.5942969849204944e-08
2011-01-01 07:22:00,50.3,0.0,0.0,0.0002448594565334734,606.5002673682304,2.7573342713357312e-05,4.646442902322176e-08,615581.6539346554,1.5739982731443686e-08
2011-01-01 07:23:00,51.1,0.0,0.0,0.0002446030488901553,540.7021503622278,2.7571860450080013e-05,4.60948188267064e-08,615012.4940087523,1.5614776025307047e-08
2011-01-01 07:24:00,54.2,0.0,0.0,0.0002466445404364524,587.0003006308108,2.7573711056366777e-05,4.58947419346451e-08,614394.599189769,1.554699930035403e-08
2011-01-01 07:25:00,53.3,0.0,0.0,0.00024967445039252804,667.0018533665859,2.746294797371708e-05,4.268736584824181e-08,613692.4922128897,1.4460489785989775e-08
2011-01-01 07:26:00,52.6,0.0,0.0,0.0002555961917479737,715.4001040096357,2.7493629989869428e-05,4.3020566983964306e-08,612939.4397146275,1.4573362799445904e-08
2011-01-01 07:27:00,52.3,0.0,0.0,0.0002579875670328949,664.4022513753243,2.742748588920265e-05,4.417338990649568e-08,612240.0691687943,1.496388546968011e-08
2011-01-01 07:28:00,54.9,0.0,0.0,0.0002532456848274812,673.2009621142959,2.6983833920818683e-05,4.5210784188923874e-08,611531.4368176785,1.5315306297060933e-08
2011-01-01 07:29:00,49.5,0.0,0.0,0.00023886548839225025,722.0006473092548,2.499862688567455e-05,4.438101244240806e-08,610771.4363632225,1.50342183070488e-08
2011-01-01 07:30:00,47.8,0.0,1.7753573405283763e-05,0.00030664633417690646,719.5996252995719,2.9477993661017206e-05,4.402936046575431e-08,610013.9633647475,1.4915095008724362e-08
2011-01-01 07:31:00,52.5,0.0,1.7753573405283763e-05,0.0002920892371369374,700.3030683398239,2.630514191033282e-05,4.420965134042064e-08,609276.802517632,1.4976169153259024e-08
2011-01-01 07:32:00,48.7,0.0,1.7753573405283763e-05,0.00035365968083993574,659.8022286474015,2.4841686743260574e-05,4.439282546074015e-08,608582.2741918747,1.5038220007025797e-08
2011-01-01 07:33:00,45.1,0.0,1.7753573405283763e-05,0.0003904472168188341,704.5029747677116,2.389930859736022e-05,4.434032107791389e-08,607840.6924840966,1.5020433969483025e-08
2011-01-01 07:34:00,45.7,0.0,1.7753573405283763e-05,0.0003924107308578284,739.2037087332316,2.3337139701217805e-05,4.4314411317739546e-08,607062.5836897992,1.5011656950453776e-08
2011-01-01 07:35:00,46.5,0.0,1.7753573405283763e-05,0.00039278238557819735,671.4910307228272,2.2767955742361593e-05,4.476312771286912e-08,606355.7513990237,1.5163661149345908e-08
2011-01-01 07:36:00,46.8,0.0,1.7753573405283763e-05,0.00039279792548476376,642.2009400480457,2.2503043718762844e-05,4.4756783728577417e-08,605679.750782651,1.5161512103176634e-08
2011-01-01 07:37:00,42.5,0.0,1.7753573405283763e-05,0.00040788120135284815,704.1054963282319,2.228387895888623e-05,4.46808846830717e-08,604938.5874897926,1.513580104440098e-08
2011-01-01 07:38:00,45.9,0.0,1.7753573405283763e-05,0.0003998719832265414,722.2928426328403,2.2179487937793718e-05,4.445110855315704e-08,604178.279614268,1.5057963602017967e-08
2011-01-01 07:39:00,45.1,0.0,1.7753573405283763e-05,0.00040080659316961767,690.3048786873363,2.2136003957933976e-05,4.431603360350491e-08,603451.6432806265,1.5012206505252342e-08
2011-01-01 07:40:00,52.0,0.0,1.7753573405283763e-05,0.0003520162924432217,734.7929317059774,2.2246064395423425e-05,4.495959730932274e-08,602678.1773711409,1.5230215890691987e-08
2011-01-01 07:41:00,50.3,0.0,1.7753573405283763e-05,0.00038128622515043974,742.1984492879668,2.2033753279915655e-05,4.469853576196453e-08,601896.9162078006,1.514178040716956e-08
2011-01-01 07:42:00,56.0,0.0,1.7753573405283763e-05,0.00023839187382335798,770.3014048558774,2.2314725078396426e-05,4.458019641022951e-08,601086.0728502141,1.5101692550890753e-08
