,Demand,Lost Load,SC production,Boiler production,Tank Outflow,Curtailment,Resistance Energy,Tank SoC,NG consumption
2011-01-01 00:45:00,7.5,0.0,0.0,1.313868130357765e-05,7.500007042739704,2.0181421008125255e-05,7.499908574171124,0.008279292326138332,1.1528192773166314e-06
2011-01-01 00:46:00,7.5,0.0,0.0,1.3134772062632345e-05,7.500007043631283,2.017840334556098e-05,7.500747593067471,0.008937048839065154,1.1524762711794634e-06
2011-01-01 00:47:00,7.5,0.0,0.0,1.3140299085337632e-05,7.50000702396852,2.016426760498291e-05,7.499315246713147,0.008155901095301843,1.1529612253520778e-06
2011-01-01 00:48:00,7.5,0.0,0.0,1.3137237674927624e-05,7.500007029215289,2.016645296354369e-05,7.500060570281141,0.008127883150212512,1.152692609890991e-06
2011-01-01 00:49:00,7.5,0.0,0.0,1.3131223581513241e-05,7.500007032833679,2.0164057260352308e-05,7.500038799647231,0.008078371132262951,1.1521649189710663e-06
2011-01-01 00:50:00,7.5,0.0,0.0,1.312284027948758e-05,7.500007038695203,2.0161535482010606e-05,7.5000249110587545,0.008015459784492585,1.1514293480290935e-06
2011-01-01 00:51:00,7.5,0.0,0.0,1.3114624630139032e-05,7.50000705020018,2.016482480993176e-05,7.500690939394135,0.00861919438060213,1.1507084873334237e-06
2011-01-01 00:52:00,7.5,0.0,0.0,1.3114837984597616e-05,7.500007049639857,2.0164477841255746e-05,7.497702500702751,0.006228453499690367,1.1507272075631848e-06
2011-01-01 00:53:00,0.0,0.0,0.0,0.0,2.688045061558994e-05,2.688045061558994e-05,0.0005758696645664328,0.0067151581786443065,0.0
2011-01-01 00:54:00,0.0,0.0,0.0,0.0,2.7512608739246013e-05,2.7512608739246013e-05,0.0004211612593857548,0.007041655247504372,0.0
2011-01-01 00:55:00,0.0,0.0,0.0,0.0,2.7898591763299112e-05,2.7898591763299112e-05,0.0003588039996212768,0.007302144102887306,0.0
2011-01-01 00:56:00,0.0,0.0,0.0,0.0,2.8183291497190302e-05,2.8183291497190302e-05,0.00032281877043390233,0.007523758140795145,0.0
2011-01-01 00:57:00,0.0,0.0,0.0,0.0,2.8418298480057183e-05,2.8418298480057183e-05,0.0002996756078224635,0.007719777868729599,0.0
2011-01-01 00:58:00,0.0,0.0,0.0,0.0,2.8610500878625128e-05,2.8610500878625128e-05,0.0002832326577562709,0.007897202246919949,0.0
2011-01-01 00:59:00,0.0,0.0,0.0,0.0,2.8754124019142804e-05,2.8754124019142804e-05,0.0002708265943351298,0.008060302694766736,0.0
2011-01-01 01:00:00,0.0,0.0,0.0,0.0,2.888260214700157e-05,2.888260214700157e-05,0.00026159091042588997,0.008212407976097957,0.0
2011-01-01 01:01:00,0.0,0.0,0.0,0.0,2.897499732545765e-05,2.897499732545765e-05,0.00025422073333765394,0.008355529632349173,0.0
2011-01-01 01:02:00,0.0,0.0,0.0,0.0,2.9056271692019103e-05,2.9056271692019103e-05,0.0002488340014770475,0.00849175206581071,0.0
2011-01-01 01:03:00,0.0,0.0,0.0,0.0,2.9121265236570562e-05,2.9121265236570562e-05,0.0002444142597075715,0.008622127539623603,0.0
2011-01-01 01:04:00,0.0,0.0,0.0,0.0,2.915466162488941e-05,2.915466162488941e-05,0.00024114143675204886,0.008747893039354526,0.0
2011-01-01 01:05:00,0.0,0.0,0.0,0.0,2.9188374892144542e-05,2.9188374892144542e-05,0.00023876462088675068,0.008869990354955587,0.0
2011-01-01 01:06:00,0.0,0.0,0.0,0.0,2.9193814476162136e-05,2.9193814476162136e-05,0.00023698407909030113,0.00898908071602017,0.0
2011-01-01 01:07:00,0.0,0.0,0.0,0.0,2.9200434896705513e-05,2.9200434896705513e-05,0.000236180080978355,0.009106169554941618,0.0
2011-01-01 01:08:00,0.0,0.0,0.0,0.0,2.9198774199575353e-05,2.9198774199575353e-05,0.00023590813453427083,0.009221817219726897,0.0
2011-01-01 01:09:00,0.0,0.0,0.0,0.0,2.9156505210997836e-05,2.9156505210997836e-05,0.00023617492427043408,0.009336617466589064,0.0
2011-01-01 01:10:00,0.0,0.0,0.0,0.0,2.91489965331352e-05,2.91489965331352e-05,0.0002368489666506133,0.009450951262040652,0.0
2011-01-01 01:11:00,0.0,0.0,0.0,0.0,2.9093823461298282e-05,2.9093823461298282e-05,0.00023820072050499685,0.009565548646463945,0.0
2011-01-01 01:12:00,0.0,0.0,0.0,0.0,2.9051846427713066e-05,2.9051846427713066e-05,0.00024032997785019931,0.009681171291421792,0.0
2011-01-01 01:13:00,0.0,0.0,0.0,0.0,2.9011024298253307e-05,2.9011024298253307e-05,0.0002427549555549125,0.009798103509764233,0.0
2011-01-01 01:14:00,0.0,0.0,0.0,0.0,2.8902433762161527e-05,2.8902433762161527e-05,0.00024585655618563924,0.009917076597090069,0.0
2011-01-01 01:15:00,0.0,0.0,0.0,0.0,2.887107025487199e-05,2.887107025487199e-05,0.00024908722404450804,0.010038121984908804,0.0
2011-01-01 01:16:00,0.0,0.0,0.0,0.0,2.8756188414373954e-05,2.8756188414373954e-05,0.00025337036442331026,0.010162354941068652,0.0
2011-01-01 01:17:00,0.0,0.0,0.0,0.0,2.8693307927539144e-05,2.8693307927539144e-05,0.00025840947704520306,0.010290447560775628,0.0
2011-01-01 01:18:00,0.0,0.0,0.0,0.0,2.861795617220466e-05,2.861795617220466e-05,0.00026420877946811087,0.010423133908463778,0.0
2011-01-01 01:19:00,0.0,0.0,0.0,0.0,2.849225279433383e-05,2.849225279433383e-05,0.0002706306203381723,0.010561040936922977,0.0
2011-01-01 01:20:00,0.0,0.0,0.0,0.0,2.8413968167499e-05,2.8413968167499e-05,0.0002778532529147341,0.010704869812300982,0.0
2011-01-01 01:21:00,0.0,0.0,0.0,0.0,2.8293574001005996e-05,2.8293574001005996e-05,0.0002861205609564913,0.010855648101133458,0.0
2011-01-01 01:22:00,0.0,0.0,0.0,0.0,2.8179373567516035e-05,2.8179373567516035e-05,0.0002958293212540755,0.011014741567808684,0.0
2011-01-01 01:23:00,0.0,0.0,0.0,0.0,2.805926171150011e-05,2.805926171150011e-05,0.0003065753871896691,0.011183110277608765,0.0
2011-01-01 01:24:00,0.0,0.0,0.0,0.0,2.7904434515719015e-05,2.7904434515719015e-05,0.0003188341561999701,0.011362208896516929,0.0
2011-01-01 01:25:00,0.0,0.0,0.0,0.0,2.7784450076065274e-05,2.7784450076065274e-05,0.0003331603674429596,0.011553962724918654,0.0
2011-01-01 01:26:00,0.0,0.0,0.0,0.0,2.7632332414427238e-05,2.7632332414427238e-05,0.0003494703316885457,0.011760261096943586,0.0
2011-01-01 01:27:00,0.0,0.0,0.0,0.0,2.7486057231395147e-05,2.7486057231395147e-05,0.000368557901807608,0.011983730330550363,0.0
2011-01-01 01:28:00,0.0,0.0,0.0,0.0,2.733543308022085e-05,2.733543308022085e-05,0.0003906434972587511,0.01222720109142339,0.0
2011-01-01 01:29:00,0.0,0.0,0.0,0.0,2.7152103292816046e-05,2.7152103292816046e-05,0.00041684105066764655,0.012494618027883986,0.0
2011-01-01 01:30:00,0.0,0.0,0.0,0.0,2.7001588590902167e-05,2.7001588590902167e-05,0.0004496008707349057,0.01279227112974915,0.0
2011-01-01 01:31:00,0.0,0.0,0.0,0.0,2.6821353879050852e-05,2.6821353879050852e-05,0.0004884132629758564,0.013125940327548463,0.0
2011-01-01 01:32:00,0.0,0.0,0.0,0.0,2.6644800256160964e-05,2.6644800256160964e-05,0.0005369274152171536,0.013504963539233972,0.0
2011-01-01 01:33:00,0.0,0.0,0.0,0.0,2.6464348161876414e-05,2.6464348161876414e-05,0.0005987568935914324,0.013942206449271188,0.0
2011-01-01 01:34:00,0.0,0.0,0.0,0.0,2.6265277339057244e-05,2.6265277339057244e-05,0.0006801908048744837,0.014456709912313903,0.0
2011-01-01 01:35:00,0.0,0.0,0.0,0.0,2.606475557573318e-05,2.606475557573318e-05,0.0007978647809475381,0.01508394283856257,0.0
2011-01-01 01:36:00,0.0,0.0,0.0,0.0,2.5844123181063133e-05,2.5844123181063133e-05,0.0009680248819945413,0.015875284168990422,0.0
2011-01-01 01:37:00,0.0,0.0,0.0,0.0,2.5618917443751e-05,2.5618917443751e-05,0.0012444431761623395,0.016935355586019107,0.0
2011-01-01 01:38:00,0.0,0.0,0.0,0.0,2.5381359576432533e-05,2.5381359576432533e-05,0.001775536234015919,0.018516156904598402,0.0
2011-01-01 01:39:00,0.0,0.0,0.0,0.0,2.5117185586478324e-05,2.5117185586478324e-05,0.003217650103675959,0.0215235282536419,0.0
2011-01-01 01:40:00,11.3,0.0,0.0,1.293318950492867e-05,11.300006841956469,1.9775145972289465e-05,11.287077659504451,0.008379110519086908,1.1347889361172825e-06
2011-01-01 01:41:00,11.3,0.0,0.0,1.2936035316299133e-05,11.300006824689806,1.976072512199778e-05,11.299707898660834,0.007996393384923195,1.1350386344037144e-06
2011-01-01 01:42:00,11.3,0.0,0.0,1.2933143282922358e-05,11.300006833929595,1.9767072878096315e-05,11.300995827817014,0.008905423338490454,1.1347848804880546e-06
2011-01-01 01:43:00,11.3,0.0,0.0,1.2945308774458902e-05,11.300006806655325,1.975196409986779e-05,11.299244790772564,0.00805435322234338,1.135852309770896e-06
2011-01-01 01:44:00,11.3,0.0,0.0,1.2939341167932778e-05,11.300006809188105,1.974852927233428e-05,11.299949684292214,0.007916684794183837,1.135328697721574e-06
2011-01-01 01:45:00,11.3,0.0,0.0,1.2923950567791443e-05,11.300006827163074,1.975111364060922e-05,11.29831055563112,0.006141246414288815,1.133978289707067e-06
2011-01-01 01:46:00,0.0,0.0,0.0,0.0,2.6193558066934554e-05,2.6193558066934554e-05,0.000539657908925727,0.006593298301004719,0.0
2011-01-01 01:47:00,0.0,0.0,0.0,0.0,2.6902610180354683e-05,2.6902610180354683e-05,0.00039512672164465894,0.006895589429458976,0.0
2011-01-01 01:48:00,0.0,0.0,0.0,0.0,2.7377716156473837e-05,2.7377716156473837e-05,0.0003345618587327851,0.0071338176777406975,0.0
2011-01-01 01:49:00,0.0,0.0,0.0,0.0,2.772396230986754e-05,2.772396230986754e-05,0.0002994373316930138,0.007334192870346437,0.0
2011-01-01 01:50:00,0.0,0.0,0.0,0.0,2.802853686306988e-05,2.802853686306988e-05,0.00027869636167840526,0.007511518766458308,0.0
2011-01-01 01:51:00,0.0,0.0,0.0,0.0,2.8267125678682094e-05,2.8267125678682094e-05,0.0002620762855623914,0.007670212738677434,0.0
2011-01-01 01:52:00,0.0,0.0,0.0,0.0,2.847722585192034e-05,2.847722585192034e-05,0.000249100839697587,0.007814134225136327,0.0
2011-01-01 01:53:00,0.0,0.0,0.0,0.0,2.8659967616826397e-05,2.8659967616826397e-05,0.00023877373747301003,0.007946106652741147,0.0
2011-01-01 01:54:00,0.0,0.0,0.0,0.0,2.8792089744568254e-05,2.8792089744568254e-05,0.00023044899198463708,0.008068302488453805,0.0
2011-01-01 01:55:00,0.0,0.0,0.0,0.0,2.8941237777039587e-05,2.8941237777039587e-05,0.0002261725706374949,0.008184850796429721,0.0
2011-01-01 01:56:00,0.0,0.0,0.0,0.0,2.9046658232046146e-05,2.9046658232046146e-05,0.0002210025475059929,0.00829495817773937,0.0
2011-01-01 01:57:00,0.0,0.0,0.0,0.0,2.9147695257199235e-05,2.9147695257199235e-05,0.0002162945380292363,0.008399155438734013,0.0
2011-01-01 01:58:00,0.0,0.0,0.0,0.0,2.923506362803585e-05,2.923506362803585e-05,0.00021223106480349613,0.008498159885522133,0.0
2011-01-01 01:59:00,0.0,0.0,0.0,0.0,2.9283435261217867e-05,2.9283435261217867e-05,0.00020886310962512375,0.008592757961030817,0.0
2011-01-01 02:00:00,0.0,0.0,0.0,0.0,2.9359732692685672e-05,2.9359732692685672e-05,0.00020864573892658,0.008686116387654402,0.0
2011-01-01 02:01:00,0.0,0.0,0.0,0.0,2.940124095148107e-05,2.940124095148107e-05,0.0002066141330008698,0.008776468115827246,0.0
2011-01-01 02:02:00,0.0,0.0,0.0,0.0,2.9442923486275047e-05,2.9442923486275047e-05,0.00020440837514188988,0.008863668886324588,0.0
2011-01-01 02:03:00,0.0,0.0,0.0,0.0,2.9475016328139522e-05,2.9475016328139522e-05,0.00020251420202352724,0.00894807138315673,0.0
2011-01-01 02:04:00,0.0,0.0,0.0,0.0,2.948686017549291e-05,2.948686017549291e-05,0.00020155044315164818,0.009030654252301318,0.0
2011-01-01 02:05:00,0.0,0.0,0.0,0.0,2.9497212622781217e-05,2.9497212622781217e-05,0.00020342273296493265,0.009114273230120457,0.0
2011-01-01 02:06:00,0.0,0.0,0.0,0.0,2.9491468566625583e-05,2.9491468566625583e-05,0.00020332641805609298,0.00919696544730872,0.0
2011-01-01 02:07:00,0.0,0.0,0.0,0.0,2.948734391272894e-05,2.948734391272894e-05,0.0002025934185890593,0.009278101867511962,0.0
2011-01-01 02:08:00,0.0,0.0,0.0,0.0,2.947663835226478e-05,2.947663835226478e-05,0.00020213964293629757,0.009357983853420876,0.0
2011-01-01 02:09:00,0.0,0.0,0.0,0.0,2.9446101523058002e-05,2.9446101523058002e-05,0.00020261421115548572,0.009437572124519095,0.0
2011-01-01 02:10:00,0.0,0.0,0.0,0.0,2.942012504959096e-05,2.942012504959096e-05,0.00020664402425767288,0.009520420302481986,0.0
2011-01-01 02:11:00,0.0,0.0,0.0,0.0,2.937771403869853e-05,2.937771403869853e-05,0.00020792343754369273,0.009603761822962159,0.0
2011-01-01 02:12:00,0.0,0.0,0.0,0.0,2.933938837935404e-05,2.933938837935404e-05,0.0002084245296808426,0.009686809346034025,0.0
2011-01-01 02:13:00,0.0,0.0,0.0,0.0,2.9298018964663258e-05,2.9298018964663258e-05,0.0002093467595713559,0.009769989993180378,0.0
2011-01-01 02:14:00,0.0,0.0,0.0,0.0,2.9225451107073048e-05,2.9225451107073048e-05,0.00021068747782980327,0.009853752119971304,0.0
2011-01-01 02:15:00,0.0,0.0,0.0,0.0,2.9183082197186024e-05,2.9183082197186024e-05,0.00021619659502931845,0.009942228111603724,0.0
2011-01-01 02:16:00,0.0,0.0,0.0,0.0,2.9111749632438656e-05,2.9111749632438656e-05,0.00021890929482601667,0.010032603375681265,0.0
2011-01-01 02:17:00,0.0,0.0,0.0,0.0,2.9043391450589255e-05,2.9043391450589255e-05,0.0002204870175585719,0.010123720968032435,0.0
2011-01-01 02:18:00,0.0,0.0,0.0,0.0,2.896996972526298e-05,2.896996972526298e-05,0.00022267693902885185,0.0102161907276557,0.0
2011-01-01 02:19:00,0.0,0.0,0.0,0.0,2.8869151865036115e-05,2.8869151865036115e-05,0.00022631752256189585,0.010311477191076002,0.0
2011-01-01 02:20:00,0.0,0.0,0.0,0.0,2.8798663026717748e-05,2.8798663026717748e-05,0.00023350993981024245,0.010413073695948766,0.0
2011-01-01 02:21:00,0.0,0.0,0.0,0.0,2.868791761104477e-05,2.868791761104477e-05,0.00023816556310645148,0.010518420604484685,0.0
2011-01-01 02:22:00,0.0,0.0,0.0,0.0,2.8598405089922882e-05,2.8598405089922882e-05,0.00024207107364242544,0.01062670906699234,0.0
2011-01-01 02:23:00,0.0,0.0,0.0,0.0,2.850571687341638e-05,2.850571687341638e-05,0.00024690185424846786,0.010738838113697469,0.0
2011-01-01 02:24:00,0.0,0.0,0.0,0.0,2.8377692794924296e-05,2.8377692794924296e-05,0.00025198665548884034,0.01085505869525441,0.0
2011-01-01 02:25:00,0.0,0.0,0.0,0.0,2.828230182531661e-05,2.828230182531661e-05,0.0002627963327344893,0.010981022139211039,0.0
2011-01-01 02:26:00,0.0,0.0,0.0,0.0,2.815886157532619e-05,2.815886157532619e-05,0.0002703171842130354,0.011113370240456638,0.0
2011-01-01 02:27:00,0.0,0.0,0.0,0.0,2.8037755720035883e-05,2.8037755720035883e-05,0.0002783049985942568,0.011252503780926293,0.0
2011-01-01 02:28:00,0.0,0.0,0.0,0.0,2.7913632512373276e-05,2.7913632512373276e-05,0.00028556434478342434,0.01139762945538808,0.0
2011-01-01 02:29:00,0.0,0.0,0.0,0.0,2.7767250745476188e-05,2.7767250745476188e-05,0.00029499983848410224,0.011550885748572826,0.0
2011-01-01 02:30:00,0.0,0.0,0.0,0.0,2.763917930898377e-05,2.763917930898377e-05,0.0003131227582482375,0.01172086047002635,0.0
2011-01-01 02:31:00,0.0,0.0,0.0,0.0,2.748829527036891e-05,2.748829527036891e-05,0.00032692398663220715,0.011903087556687925,0.0
2011-01-01 02:32:00,0.0,0.0,0.0,0.0,2.7342595526631992e-05,2.7342595526631992e-05,0.0003439684938860233,0.012100682579480437,0.0
2011-01-01 02:33:00,0.0,0.0,0.0,0.0,2.7193416161338038e-05,2.7193416161338038e-05,0.0003607677041160325,0.012313250041640328,0.0
2011-01-01 02:34:00,0.0,0.0,0.0,0.0,2.7009674255343112e-05,2.7009674255343112e-05,0.00037960286097957815,0.012542710727948159,0.0
2011-01-01 02:35:00,0.0,0.0,0.0,0.0,2.687189898460153e-05,2.687189898460153e-05,0.0004139427821060627,0.012804354503790139,0.0
2011-01-01 02:36:00,0.0,0.0,0.0,0.0,2.669183274026099e-05,2.669183274026099e-05,0.0004428769897198738,0.01309249611573185,0.0
2011-01-01 02:37:00,0.0,0.0,0.0,0.0,2.652900210535665e-05,2.652900210535665e-05,0.00048060385601951007,0.013415646008488685,0.0
2011-01-01 02:38:00,0.0,0.0,0.0,0.0,2.635632028641713e-05,2.635632028641713e-05,0.000528194633988073,0.013783327862105454,0.0
2011-01-01 02:39:00,0.0,0.0,0.0,0.0,2.6144975935990522e-05,2.6144975935990522e-05,0.0005859235622692697,0.014205273169817678,0.0
2011-01-01 02:40:00,0.0,0.0,0.0,0.0,2.5979354776361693e-05,2.5979354776361693e-05,0.0006785702406005879,0.014715811323943728,0.0
2011-01-01 02:41:00,0.0,0.0,0.0,0.0,2.5765550453032623e-05,2.5765550453032623e-05,0.000786551356015729,0.015329439016266988,0.0
2011-01-01 02:42:00,0.0,0.0,0.0,0.0,2.5566478817325503e-05,2.5566478817325503e-05,0.0009487417462555811,0.016099319893542574,0.0
2011-01-01 02:43:00,0.0,0.0,0.0,0.0,2.535120901718535e-05,2.535120901718535e-05,0.001212806940064249,0.017125782425654212,0.0
2011-01-01 02:44:00,0.0,0.0,0.0,0.0,2.5088653268005162e-05,2.5088653268005162e-05,0.0017218863900706621,0.018651322338200327,0.0
2011-01-01 02:45:00,0.0,0.0,0.0,0.0,2.4865755225197267e-05,2.4865755225197267e-05,0.0031539721875749258,0.021593915547168052,0.0
2011-01-01 02:46:00,5.0,0.0,0.0,1.3157915362701377e-05,5.000006988839379,2.014675474182326e-05,4.987279295589604,0.008650283141921733,1.1545069196017705e-06
2011-01-01 02:47:00,5.0,0.0,0.0,1.3162661293901115e-05,5.000006982604248,2.014526554194873e-05,4.999807707245458,0.008364504951713592,1.1549233389401698e-06
2011-01-01 02:48:00,5.0,0.0,0.0,1.3169169364230101e-05,5.000006961120374,2.0130289738240492e-05,5.000156366348995,0.008430265130817155,1.1554943725743706e-06
2011-01-01 02:49:00,5.0,0.0,0.0,1.3171506673248767e-05,5.000006957114261,2.012862093359047e-05,4.999481852747508,0.00782085811275568,1.1556994536499752e-06
2011-01-01 02:50:00,5.0,0.0,0.0,1.3162307856259034e-05,5.000006966257898,2.0128565753729788e-05,4.99860057147142,0.006336254745150682,1.1548923274773214e-06
2011-01-01 02:51:00,0.0,0.0,0.0,0.0,2.552600425497452e-05,2.552600425497452e-05,0.0007409123104382357,0.006988278503882436,0.0
2011-01-01 02:52:00,0.0,0.0,0.0,0.0,2.5969415294237186e-05,2.5969415294237186e-05,0.0005794353764364667,0.007471861679985842,0.0
2011-01-01 02:53:00,0.0,0.0,0.0,0.0,2.6158134945333637e-05,2.6158134945333637e-05,0.0004790892270790086,0.007850074155319658,0.0
2011-01-01 02:54:00,0.0,0.0,0.0,0.0,2.6250474710501175e-05,2.6250474710501175e-05,0.00047387613207165377,0.008219199071127614,0.0
2011-01-01 02:55:00,0.0,0.0,0.0,0.0,2.6320095533662394e-05,2.6320095533662394e-05,0.00048429883404039163,0.008594985818923068,0.0
2011-01-01 02:56:00,0.0,0.0,0.0,0.0,2.6318300928456634e-05,2.6318300928456634e-05,0.0004732833417749865,0.008956001001580366,0.0
2011-01-01 02:57:00,0.0,0.0,0.0,0.0,2.631917488246996e-05,2.631917488246996e-05,0.00047019132400035954,0.009310313140682452,0.0
2011-01-01 02:58:00,0.0,0.0,0.0,0.0,2.628712356527417e-05,2.628712356527417e-05,0.0004672290068508701,0.009658151892561223,0.0
2011-01-01 02:59:00,0.0,0.0,0.0,0.0,2.6213037577408824e-05,2.6213037577408824e-05,0.00048205718160718343,0.010017414517665385,0.0
2011-01-01 03:00:00,0.0,0.0,0.0,0.0,2.6145766877356744e-05,2.6145766877356744e-05,0.0005236919707870633,0.010414786576398438,0.0
