,Demand,Lost Load,SC production,Boiler production,Tank Outflow,Curtailment,Resistance Energy,Tank SoC,NG consumption
2011-01-01 00:00:00,9.4,0.0,0.0,0.15820075305222084,9.244940431907438,0.003141184959658011,0.004914330163534041,14.87313207358239,1.388091191122408e-05
2011-01-01 00:01:00,24.3,0.0,0.0,19.454726917704132,4.847715041379523,0.0024419590836544103,0.0032033129233693344,9.879889024390433,0.0017070042044138047
2011-01-01 00:02:00,24.3,0.0,0.0,24.049594375576266,0.2529401186204053,0.0025344941966700674,0.005303888903645971,9.533453904429768,0.00211016884930914
2011-01-01 00:03:00,30.5,0.0,0.0,30.373806862733417,0.1289991916053165,0.002806054338734043,0.0048548986262217,9.313975072406375,0.002665070357351357
2011-01-01 00:04:00,33.3,0.0,0.0,33.215147239947115,0.08797863382281952,0.0031258737699388917,0.007291563074700443,9.140148250934192,0.002914376348157157
2011-01-01 00:05:00,18.4,0.0,0.0,18.333997921930436,0.06839470758303258,0.002392629513469302,0.007332072217630412,8.98768413305945,0.0016086687656339772
2011-01-01 00:06:00,9.4,0.0,0.0,9.341790256452144,0.06069420237539051,0.0024844588275350077,0.015003117145348552,8.852116206498817,0.0008196709885454194
2011-01-01 00:07:00,8.7,0.0,0.0,8.652948146145215,0.049592793606306085,0.0025409397515225862,0.017346622388708915,8.73134887321623,0.0007592303365925433
2011-01-01 00:08:00,6.5,0.0,0.0,6.461520633920287,0.04108304381429967,0.0026036777345863626,0.026605091999765643,8.629557432669534,0.0005669492527788267
2011-01-01 00:09:00,8.5,0.0,0.0,8.467964310452118,0.034675039948413436,0.002639350400530205,3.1374636875730103e-06,8.508589955858113,0.0007429994130430919
2011-01-01 00:10:00,37.7,0.0,0.0,37.68854484202758,0.017523494493212898,0.006068336520790751,0.022359409617646413,8.428339971423965,0.003306882937793067
2011-01-01 00:11:00,37.7,0.0,0.0,37.68889774728083,0.017467562274247762,0.0063653095550790795,0.0005812725580562094,8.327170281993535,0.0033069139025428476
